rock,date_time,elapsed_date_time,temperature_in_C,temperature_out_C,temperature_diff_C,humidity_perc_RH
3,10/05/2025 2:00,6/01/2000 2:00,10.586,11.5,-0.914,98.421
3,10/05/2025 3:00,6/01/2000 3:00,10.586,11,-0.414,98.947
3,10/05/2025 4:00,6/01/2000 4:00,10.586,11,-0.414,97.367
3,10/05/2025 5:00,6/01/2000 5:00,10.085,11,-0.915,99.471
3,10/05/2025 6:00,6/01/2000 6:00,9.583,10.5,-0.917,99.471
3,10/05/2025 7:00,6/01/2000 7:00,9.583,10,-0.417,99.471
3,10/05/2025 8:00,6/01/2000 8:00,9.583,10,-0.417,100.516
3,10/05/2025 9:00,6/01/2000 9:00,9.583,9.5,0.083,100.516
3,10/05/2025 10:00,6/01/2000 10:00,10.085,10,0.085,98.421
3,10/05/2025 11:00,6/01/2000 11:00,10.586,11,-0.414,99.994
3,10/05/2025 12:00,6/01/2000 12:00,12.09,11.5,0.59,98.421
3,10/05/2025 13:00,6/01/2000 13:00,12.592,13,-0.408,98.947
3,10/05/2025 14:00,6/01/2000 14:00,13.093,12.5,0.593,97.367
3,10/05/2025 15:00,6/01/2000 15:00,13.093,14,-0.907,97.895
3,10/05/2025 16:00,6/01/2000 16:00,13.093,13.5,-0.407,98.947
3,10/05/2025 17:00,6/01/2000 17:00,12.592,13,-0.408,97.895
3,10/05/2025 18:00,6/01/2000 18:00,11.088,12,-0.912,98.947
3,10/05/2025 19:00,6/01/2000 19:00,10.085,10,0.085,101.036
3,10/05/2025 20:00,6/01/2000 20:00,9.583,9.5,0.083,100.516
3,10/05/2025 21:00,6/01/2000 21:00,9.082,9,0.082,102.073
3,10/05/2025 22:00,6/01/2000 22:00,8.58,8.5,0.08,100.516
3,10/05/2025 23:00,6/01/2000 23:00,8.078,8,0.078,101.555
3,11/05/2025 0:00,7/01/2000 0:00,8.078,8,0.078,101.555
3,11/05/2025 1:00,7/01/2000 1:00,7.577,8,-0.423,101.555
3,11/05/2025 2:00,7/01/2000 2:00,7.577,7.5,0.077,102.59
3,11/05/2025 3:00,7/01/2000 3:00,7.577,7.5,0.077,101.555
3,11/05/2025 4:00,7/01/2000 4:00,7.577,7.5,0.077,101.555
3,11/05/2025 5:00,7/01/2000 5:00,8.58,8,0.58,101.555
3,11/05/2025 6:00,7/01/2000 6:00,9.082,8.5,0.582,101.036
3,11/05/2025 7:00,7/01/2000 7:00,9.082,9,0.082,102.59
3,11/05/2025 8:00,7/01/2000 8:00,9.082,8.5,0.582,102.073
3,11/05/2025 9:00,7/01/2000 9:00,9.583,9,0.583,102.073
3,11/05/2025 10:00,7/01/2000 10:00,10.085,10,0.085,99.471
3,11/05/2025 11:00,7/01/2000 11:00,10.586,11,-0.414,98.947
3,11/05/2025 12:00,7/01/2000 12:00,12.09,11.5,0.59,98.947
3,11/05/2025 13:00,7/01/2000 13:00,13.093,13,0.093,98.947
3,11/05/2025 14:00,7/01/2000 14:00,14.095,14.5,-0.405,97.895
3,11/05/2025 15:00,7/01/2000 15:00,14.095,15,-0.905,97.367
3,11/05/2025 16:00,7/01/2000 16:00,14.095,15,-0.905,96.837
3,11/05/2025 17:00,7/01/2000 17:00,13.594,15,-1.406,98.947
3,11/05/2025 18:00,7/01/2000 18:00,13.093,13.5,-0.407,98.947
3,11/05/2025 19:00,7/01/2000 19:00,12.09,13,-0.91,98.421
3,11/05/2025 20:00,7/01/2000 20:00,11.088,11.5,-0.412,100.516
3,11/05/2025 21:00,7/01/2000 21:00,10.586,11,-0.414,99.994
3,11/05/2025 22:00,7/01/2000 22:00,10.586,10,0.586,99.994
3,11/05/2025 23:00,7/01/2000 23:00,11.088,10.5,0.588,100.516
3,12/05/2025 0:00,8/01/2000 0:00,11.088,11,0.088,99.994
3,12/05/2025 1:00,8/01/2000 1:00,11.088,10.5,0.588,98.421
3,12/05/2025 2:00,8/01/2000 2:00,10.586,10.5,0.086,98.947
3,12/05/2025 3:00,8/01/2000 3:00,9.583,10,-0.417,99.471
3,12/05/2025 4:00,8/01/2000 4:00,9.082,9,0.082,101.555
3,12/05/2025 5:00,8/01/2000 5:00,8.078,8,0.078,101.036
3,12/05/2025 6:00,8/01/2000 6:00,8.078,8,0.078,100.516
3,12/05/2025 7:00,8/01/2000 7:00,8.078,8,0.078,101.036
3,12/05/2025 8:00,8/01/2000 8:00,8.078,7.5,0.578,101.036
3,12/05/2025 9:00,8/01/2000 9:00,9.082,8,1.082,103.105
3,12/05/2025 10:00,8/01/2000 10:00,10.085,9.5,0.585,99.994
3,12/05/2025 11:00,8/01/2000 11:00,11.589,11,0.589,100.516
3,12/05/2025 12:00,8/01/2000 12:00,13.093,12.5,0.593,99.471
3,12/05/2025 13:00,8/01/2000 13:00,13.594,13,0.594,98.947
3,12/05/2025 14:00,8/01/2000 14:00,14.095,14,0.095,98.947
3,12/05/2025 15:00,8/01/2000 15:00,14.596,15.5,-0.904,98.421
3,12/05/2025 16:00,8/01/2000 16:00,14.095,15,-0.905,97.367
3,12/05/2025 17:00,8/01/2000 17:00,14.095,14,0.095,98.421
3,12/05/2025 18:00,8/01/2000 18:00,12.592,13,-0.408,99.471
3,12/05/2025 19:00,8/01/2000 19:00,12.09,11.5,0.59,99.471
3,12/05/2025 20:00,8/01/2000 20:00,12.09,11.5,0.59,99.471
3,12/05/2025 21:00,8/01/2000 21:00,12.09,11.5,0.59,99.471
3,12/05/2025 22:00,8/01/2000 22:00,12.09,11.5,0.59,99.471
3,12/05/2025 23:00,8/01/2000 23:00,11.589,11.5,0.089,99.471
3,13/05/2025 0:00,9/01/2000 0:00,11.589,11,0.589,99.994
3,13/05/2025 1:00,9/01/2000 1:00,11.589,11,0.589,99.994
3,13/05/2025 2:00,9/01/2000 2:00,11.589,11,0.589,99.994
3,13/05/2025 3:00,9/01/2000 3:00,11.589,11,0.589,101.036
3,13/05/2025 4:00,9/01/2000 4:00,12.09,12,0.09,99.471
3,13/05/2025 5:00,9/01/2000 5:00,12.09,12,0.09,98.421
3,13/05/2025 6:00,9/01/2000 6:00,12.09,12.5,-0.41,98.421
3,13/05/2025 7:00,9/01/2000 7:00,12.09,12.5,-0.41,99.471
3,13/05/2025 8:00,9/01/2000 8:00,12.09,12,0.09,98.947
3,13/05/2025 9:00,9/01/2000 9:00,12.09,11.5,0.59,98.947
3,13/05/2025 10:00,9/01/2000 10:00,12.09,11.5,0.59,99.994
3,13/05/2025 11:00,9/01/2000 11:00,12.592,12,0.592,98.947
3,13/05/2025 12:00,9/01/2000 12:00,13.093,12.5,0.593,99.471
3,13/05/2025 13:00,9/01/2000 13:00,14.095,13.5,0.595,98.947
3,13/05/2025 14:00,9/01/2000 14:00,14.095,14.5,-0.405,98.947
3,13/05/2025 15:00,9/01/2000 15:00,14.596,14.5,0.096,97.895
3,13/05/2025 16:00,9/01/2000 16:00,14.596,14.5,0.096,98.947
3,13/05/2025 17:00,9/01/2000 17:00,14.095,14,0.095,98.947
3,13/05/2025 18:00,9/01/2000 18:00,13.594,13.5,0.094,99.471
3,13/05/2025 19:00,9/01/2000 19:00,13.594,13,0.594,99.471
3,13/05/2025 20:00,9/01/2000 20:00,13.093,13,0.093,98.421
3,13/05/2025 21:00,9/01/2000 21:00,13.093,13,0.093,99.994
3,13/05/2025 22:00,9/01/2000 22:00,13.093,12.5,0.593,99.994
3,13/05/2025 23:00,9/01/2000 23:00,13.093,12.5,0.593,99.471
3,14/05/2025 0:00,10/01/2000 0:00,13.093,12.5,0.593,99.471
3,14/05/2025 1:00,10/01/2000 1:00,13.093,12.5,0.593,99.994
3,14/05/2025 2:00,10/01/2000 2:00,12.09,12.5,-0.41,99.994
3,14/05/2025 3:00,10/01/2000 3:00,11.589,11.5,0.089,101.036
3,14/05/2025 4:00,10/01/2000 4:00,11.088,11,0.088,100.516
3,14/05/2025 5:00,10/01/2000 5:00,11.088,11.5,-0.412,101.036
3,14/05/2025 6:00,10/01/2000 6:00,11.088,11.5,-0.412,99.471
3,14/05/2025 7:00,10/01/2000 7:00,10.586,11,-0.414,99.994
3,14/05/2025 8:00,10/01/2000 8:00,10.586,11,-0.414,99.994
3,14/05/2025 9:00,10/01/2000 9:00,10.586,11,-0.414,99.994
3,14/05/2025 10:00,10/01/2000 10:00,11.088,11,0.088,99.471
3,14/05/2025 11:00,10/01/2000 11:00,12.09,12,0.09,99.471
3,14/05/2025 12:00,10/01/2000 12:00,12.592,13,-0.408,98.947
3,14/05/2025 13:00,10/01/2000 13:00,12.592,13.5,-0.908,98.421
3,14/05/2025 14:00,10/01/2000 14:00,13.594,13.5,0.094,97.895
3,14/05/2025 15:00,10/01/2000 15:00,13.594,14,-0.406,97.367
3,14/05/2025 16:00,10/01/2000 16:00,13.594,14.5,-0.906,97.895
3,14/05/2025 17:00,10/01/2000 17:00,13.594,14.5,-0.906,98.947
3,14/05/2025 18:00,10/01/2000 18:00,12.09,13,-0.91,98.947
3,14/05/2025 19:00,10/01/2000 19:00,11.088,11,0.088,99.471
3,14/05/2025 20:00,10/01/2000 20:00,10.586,10.5,0.086,99.994
3,14/05/2025 21:00,10/01/2000 21:00,10.085,10,0.085,100.516
3,14/05/2025 22:00,10/01/2000 22:00,10.085,9.5,0.585,100.516
3,14/05/2025 23:00,10/01/2000 23:00,10.085,9.5,0.585,100.516
3,15/05/2025 0:00,11/01/2000 0:00,9.583,9.5,0.083,100.516
3,15/05/2025 1:00,11/01/2000 1:00,9.583,9,0.583,99.471
3,15/05/2025 2:00,11/01/2000 2:00,9.583,9.5,0.083,101.036
3,15/05/2025 3:00,11/01/2000 3:00,11.088,9.5,1.588,99.471
3,15/05/2025 4:00,11/01/2000 4:00,11.088,11,0.088,99.994
3,15/05/2025 5:00,11/01/2000 5:00,11.589,11,0.589,99.471
3,15/05/2025 6:00,11/01/2000 6:00,11.589,11,0.589,99.994
3,15/05/2025 7:00,11/01/2000 7:00,11.589,11,0.589,98.947
3,15/05/2025 8:00,11/01/2000 8:00,11.088,11,0.088,99.994
3,15/05/2025 9:00,11/01/2000 9:00,11.088,11.5,-0.412,99.994
3,15/05/2025 10:00,11/01/2000 10:00,11.589,11,0.589,99.994
3,15/05/2025 11:00,11/01/2000 11:00,12.09,12,0.09,99.471
3,15/05/2025 12:00,11/01/2000 12:00,13.093,13,0.093,98.947
3,15/05/2025 13:00,11/01/2000 13:00,13.594,13.5,0.094,98.421
3,15/05/2025 14:00,11/01/2000 14:00,14.095,14.5,-0.405,98.947
3,15/05/2025 15:00,11/01/2000 15:00,14.095,14.5,-0.405,98.947
3,15/05/2025 16:00,11/01/2000 16:00,14.095,14,0.095,99.994
3,15/05/2025 17:00,11/01/2000 17:00,14.095,14.5,-0.405,98.947
3,15/05/2025 18:00,11/01/2000 18:00,13.093,13.5,-0.407,99.994
3,15/05/2025 19:00,11/01/2000 19:00,13.093,13,0.093,98.947
3,15/05/2025 20:00,11/01/2000 20:00,12.592,12,0.592,98.947
3,15/05/2025 21:00,11/01/2000 21:00,12.592,12.5,0.092,99.994
3,15/05/2025 22:00,11/01/2000 22:00,13.093,12.5,0.593,98.947
3,15/05/2025 23:00,11/01/2000 23:00,13.594,13,0.594,98.947
3,16/05/2025 0:00,12/01/2000 0:00,14.095,13.5,0.595,98.947
3,16/05/2025 1:00,12/01/2000 1:00,14.095,14,0.095,99.471
3,16/05/2025 2:00,12/01/2000 2:00,14.095,14,0.095,98.947
3,16/05/2025 3:00,12/01/2000 3:00,14.596,14,0.596,99.471
3,16/05/2025 4:00,12/01/2000 4:00,14.596,14,0.596,99.471
3,16/05/2025 5:00,12/01/2000 5:00,14.596,14,0.596,98.421
3,16/05/2025 6:00,12/01/2000 6:00,14.596,14,0.596,98.421
3,16/05/2025 7:00,12/01/2000 7:00,14.596,14.5,0.096,98.421
3,16/05/2025 8:00,12/01/2000 8:00,15.097,14.5,0.597,99.994
3,16/05/2025 9:00,12/01/2000 9:00,15.097,15,0.097,98.947
3,16/05/2025 10:00,12/01/2000 10:00,15.598,15,0.598,98.421
3,16/05/2025 11:00,12/01/2000 11:00,15.598,15.5,0.098,99.471
3,16/05/2025 12:00,12/01/2000 12:00,16.099,15.5,0.599,98.421
3,16/05/2025 13:00,12/01/2000 13:00,16.099,16,0.099,98.947
3,16/05/2025 14:00,12/01/2000 14:00,16.099,16.5,-0.401,97.367
3,16/05/2025 15:00,12/01/2000 15:00,16.099,16,0.099,98.947
3,16/05/2025 16:00,12/01/2000 16:00,16.099,16,0.099,98.421
3,16/05/2025 17:00,12/01/2000 17:00,16.099,16,0.099,97.367
3,16/05/2025 18:00,12/01/2000 18:00,15.598,15.5,0.098,98.421
3,16/05/2025 19:00,12/01/2000 19:00,15.598,15.5,0.098,98.421
3,16/05/2025 20:00,12/01/2000 20:00,15.097,15,0.097,99.471
3,16/05/2025 21:00,12/01/2000 21:00,15.097,15,0.097,99.471
3,16/05/2025 22:00,12/01/2000 22:00,15.097,14.5,0.597,97.895
3,16/05/2025 23:00,12/01/2000 23:00,14.596,14.5,0.096,98.421
3,17/05/2025 0:00,13/01/2000 0:00,14.596,14,0.596,99.471
3,17/05/2025 1:00,13/01/2000 1:00,14.095,14,0.095,99.994
3,17/05/2025 2:00,13/01/2000 2:00,13.594,14,-0.406,99.471
3,17/05/2025 3:00,13/01/2000 3:00,13.594,13.5,0.094,99.994
3,17/05/2025 4:00,13/01/2000 4:00,13.093,13,0.093,99.994
3,17/05/2025 5:00,13/01/2000 5:00,13.093,13,0.093,99.994
3,17/05/2025 6:00,13/01/2000 6:00,13.093,13,0.093,101.555
3,17/05/2025 7:00,13/01/2000 7:00,13.093,13,0.093,100.516
3,17/05/2025 8:00,13/01/2000 8:00,12.592,12.5,0.092,100.516
3,17/05/2025 9:00,13/01/2000 9:00,12.09,12.5,-0.41,99.994
3,17/05/2025 10:00,13/01/2000 10:00,12.592,12.5,0.092,99.471
3,17/05/2025 11:00,13/01/2000 11:00,13.594,13.5,0.094,99.994
3,17/05/2025 12:00,13/01/2000 12:00,14.095,14.5,-0.405,99.471
3,17/05/2025 13:00,13/01/2000 13:00,14.596,15.5,-0.904,99.471
3,17/05/2025 14:00,13/01/2000 14:00,15.097,16,-0.903,100.516
3,17/05/2025 15:00,13/01/2000 15:00,15.097,16.5,-1.403,99.994
3,17/05/2025 16:00,13/01/2000 16:00,15.097,16.5,-1.403,98.947
3,17/05/2025 17:00,13/01/2000 17:00,14.596,16,-1.404,99.471
3,17/05/2025 18:00,13/01/2000 18:00,14.095,15,-0.905,99.471
3,17/05/2025 19:00,13/01/2000 19:00,14.095,14,0.095,99.994
3,17/05/2025 20:00,13/01/2000 20:00,13.594,14,-0.406,100.516
3,17/05/2025 21:00,13/01/2000 21:00,13.093,13.5,-0.407,101.036
3,17/05/2025 22:00,13/01/2000 22:00,13.093,13,0.093,100.516
3,17/05/2025 23:00,13/01/2000 23:00,12.592,13,-0.408,100.516
3,18/05/2025 0:00,14/01/2000 0:00,12.09,12,0.09,101.555
3,18/05/2025 1:00,14/01/2000 1:00,12.592,12.5,0.092,101.036
3,18/05/2025 2:00,14/01/2000 2:00,13.093,13,0.093,101.555
3,18/05/2025 3:00,14/01/2000 3:00,13.594,13,0.594,101.036
3,18/05/2025 4:00,14/01/2000 4:00,14.596,13.5,1.096,100.516
3,18/05/2025 5:00,14/01/2000 5:00,15.097,15,0.097,100.516
3,18/05/2025 6:00,14/01/2000 6:00,15.097,15.5,-0.403,99.994
3,18/05/2025 7:00,14/01/2000 7:00,15.097,15,0.097,99.471
3,18/05/2025 8:00,14/01/2000 8:00,15.097,15,0.097,100.516
3,18/05/2025 9:00,14/01/2000 9:00,15.598,15.5,0.098,99.994
3,18/05/2025 10:00,14/01/2000 10:00,16.099,16,0.099,99.994
3,18/05/2025 11:00,14/01/2000 11:00,16.6,16.5,0.1,98.947
3,18/05/2025 12:00,14/01/2000 12:00,23.607,16.5,7.107,94.171
3,18/05/2025 13:00,14/01/2000 13:00,19.604,24,-4.396,94.707
3,18/05/2025 14:00,14/01/2000 14:00,19.604,19.5,0.104,93.096
3,18/05/2025 15:00,14/01/2000 15:00,19.604,19.5,0.104,90.931
3,18/05/2025 16:00,14/01/2000 16:00,19.104,19.5,-0.396,89.84
3,18/05/2025 17:00,14/01/2000 17:00,19.104,19,0.104,87.644
3,18/05/2025 18:00,14/01/2000 18:00,20.105,19,1.105,87.092
3,18/05/2025 19:00,14/01/2000 19:00,21.106,20,1.106,85.427
3,18/05/2025 20:00,14/01/2000 20:00,21.606,20.5,1.106,83.19
3,18/05/2025 21:00,14/01/2000 21:00,22.106,21.5,0.606,83.751
3,18/05/2025 22:00,14/01/2000 22:00,22.106,22,0.106,80.365
3,18/05/2025 23:00,14/01/2000 23:00,22.106,22,0.106,78.655
5,8/05/2025 9:01,4/01/2000 9:00,9.568,6,3.568,52.297
5,8/05/2025 10:01,4/01/2000 10:00,10.069,10,0.069,51.055
5,8/05/2025 11:01,4/01/2000 11:00,11.571,11,0.571,53.532
5,8/05/2025 12:01,4/01/2000 12:00,13.574,13,0.574,55.984
5,8/05/2025 13:01,4/01/2000 13:00,15.075,15.5,-0.425,98.946
5,8/05/2025 14:01,4/01/2000 14:00,15.576,16.5,-0.924,102.349
5,8/05/2025 15:01,4/01/2000 15:00,16.076,17.5,-1.424,100.9
5,8/05/2025 16:01,4/01/2000 16:00,16.577,17,-0.423,99.436
5,8/05/2025 17:01,4/01/2000 17:00,16.577,17,-0.423,94.965
5,8/05/2025 18:01,4/01/2000 18:00,15.576,16,-0.424,90.887
5,8/05/2025 19:01,4/01/2000 19:00,15.075,15,0.075,97.96
5,8/05/2025 20:01,4/01/2000 20:00,14.074,14,0.074,91.916
5,8/05/2025 21:01,4/01/2000 21:00,14.074,14,0.074,98.453
5,8/05/2025 22:01,4/01/2000 22:00,13.574,13.5,0.074,101.384
5,8/05/2025 23:01,4/01/2000 23:00,13.574,13.5,0.074,97.464
5,9/05/2025 0:01,5/01/2000 0:00,13.574,13.5,0.074,100.413
5,9/05/2025 1:01,5/01/2000 1:00,13.574,13.5,0.074,100.413
5,9/05/2025 2:01,5/01/2000 2:00,14.074,13.5,0.574,100.9
5,9/05/2025 3:01,5/01/2000 3:00,14.074,14,0.074,101.867
5,9/05/2025 4:01,5/01/2000 4:00,14.575,14,0.575,102.829
5,9/05/2025 5:01,5/01/2000 5:00,14.575,14,0.575,101.867
5,9/05/2025 6:01,5/01/2000 6:00,14.575,14,0.575,102.829
5,9/05/2025 7:01,5/01/2000 7:00,15.075,14.5,0.575,103.308
5,9/05/2025 8:01,5/01/2000 8:00,15.075,14.5,0.575,104.26
5,9/05/2025 9:01,5/01/2000 9:00,15.075,14.5,0.575,102.829
5,9/05/2025 10:01,5/01/2000 10:00,15.576,15,0.576,103.308
5,9/05/2025 11:01,5/01/2000 11:00,16.076,16,0.076,103.308
5,9/05/2025 12:01,5/01/2000 12:00,16.577,16.5,0.077,103.308
5,9/05/2025 13:01,5/01/2000 13:00,17.077,16.5,0.577,103.308
5,9/05/2025 14:01,5/01/2000 14:00,16.577,16.5,0.077,102.829
5,9/05/2025 15:01,5/01/2000 15:00,16.076,16,0.076,102.829
5,9/05/2025 16:01,5/01/2000 16:00,16.076,15.5,0.576,102.829
5,9/05/2025 17:01,5/01/2000 17:00,15.576,15.5,0.076,103.308
5,9/05/2025 18:01,5/01/2000 18:00,15.576,15.5,0.076,102.349
5,9/05/2025 19:01,5/01/2000 19:00,14.575,14.5,0.075,103.308
5,9/05/2025 20:01,5/01/2000 20:00,14.074,13.5,0.574,103.785
5,9/05/2025 21:01,5/01/2000 21:00,14.074,13.5,0.574,105.207
5,9/05/2025 22:01,5/01/2000 22:00,13.574,13.5,0.074,104.26
5,9/05/2025 23:01,5/01/2000 23:00,13.574,13,0.574,103.308
5,10/05/2025 0:01,6/01/2000 0:00,13.574,13,0.574,104.26
5,10/05/2025 1:01,6/01/2000 1:00,13.073,13,0.073,104.734
5,10/05/2025 2:01,6/01/2000 2:00,11.571,12,-0.429,103.785
5,10/05/2025 3:01,6/01/2000 3:00,11.07,11,0.07,106.147
5,10/05/2025 4:01,6/01/2000 4:00,11.07,10.5,0.57,106.615
5,10/05/2025 5:01,6/01/2000 5:00,10.57,10.5,0.07,104.734
5,10/05/2025 6:01,6/01/2000 6:00,10.069,10,0.069,103.785
5,10/05/2025 7:01,6/01/2000 7:00,9.568,9.5,0.068,105.207
5,10/05/2025 8:01,6/01/2000 8:00,9.568,9,0.568,103.785
5,10/05/2025 9:01,6/01/2000 9:00,9.568,9,0.568,105.207
5,10/05/2025 10:01,6/01/2000 10:00,10.069,9.5,0.569,105.207
5,10/05/2025 11:01,6/01/2000 11:00,11.07,10.5,0.57,105.207
5,10/05/2025 12:01,6/01/2000 12:00,11.571,11,0.571,105.678
5,10/05/2025 13:01,6/01/2000 13:00,12.072,12,0.072,105.207
5,10/05/2025 14:01,6/01/2000 14:00,12.573,12,0.573,106.615
5,10/05/2025 15:01,6/01/2000 15:00,13.073,12.5,0.573,106.615
5,10/05/2025 16:01,6/01/2000 16:00,12.573,12.5,0.073,106.147
5,10/05/2025 17:01,6/01/2000 17:00,12.573,12.5,0.073,107.546
5,10/05/2025 18:01,6/01/2000 18:00,11.571,12,-0.429,107.082
5,10/05/2025 19:01,6/01/2000 19:00,10.57,11,-0.43,105.678
5,10/05/2025 20:01,6/01/2000 20:00,10.069,10,0.069,104.734
5,10/05/2025 21:01,6/01/2000 21:00,9.067,9.5,-0.433,105.207
5,10/05/2025 22:01,6/01/2000 22:00,8.566,8.5,0.066,105.678
5,10/05/2025 23:01,6/01/2000 23:00,8.066,8.5,-0.434,106.615
5,11/05/2025 0:01,7/01/2000 0:00,8.066,8,0.066,106.147
5,11/05/2025 1:01,7/01/2000 1:00,7.565,7.5,0.065,107.082
5,11/05/2025 2:01,7/01/2000 2:00,7.565,7.5,0.065,105.678
5,11/05/2025 3:01,7/01/2000 3:00,7.565,7,0.565,106.615
5,11/05/2025 4:01,7/01/2000 4:00,7.565,7.5,0.065,106.147
5,11/05/2025 5:01,7/01/2000 5:00,7.565,7,0.565,105.678
5,11/05/2025 6:01,7/01/2000 6:00,8.066,7.5,0.566,106.147
5,11/05/2025 7:01,7/01/2000 7:00,8.566,8.5,0.066,106.615
5,11/05/2025 8:01,7/01/2000 8:00,8.566,8,0.566,106.615
5,11/05/2025 9:01,7/01/2000 9:00,9.067,8.5,0.567,107.546
5,11/05/2025 10:01,7/01/2000 10:00,9.568,9,0.568,106.615
5,11/05/2025 11:01,7/01/2000 11:00,10.069,10,0.069,107.082
5,11/05/2025 12:01,7/01/2000 12:00,11.571,11,0.571,107.082
5,11/05/2025 13:01,7/01/2000 13:00,12.573,12.5,0.073,107.082
5,11/05/2025 14:01,7/01/2000 14:00,13.574,13.5,0.074,107.546
5,11/05/2025 15:01,7/01/2000 15:00,13.574,14.5,-0.926,107.082
5,11/05/2025 16:01,7/01/2000 16:00,13.574,14.5,-0.926,106.147
5,11/05/2025 17:01,7/01/2000 17:00,13.574,14,-0.426,103.785
5,11/05/2025 18:01,7/01/2000 18:00,12.573,13.5,-0.927,103.308
5,11/05/2025 19:01,7/01/2000 19:00,12.072,12,0.072,102.349
5,11/05/2025 20:01,7/01/2000 20:00,11.571,11.5,0.071,104.26
5,11/05/2025 21:01,7/01/2000 21:00,10.57,11,-0.43,104.26
5,11/05/2025 22:01,7/01/2000 22:00,10.069,10.5,-0.431,104.734
5,11/05/2025 23:01,7/01/2000 23:00,10.069,10,0.069,105.207
5,12/05/2025 0:01,8/01/2000 0:00,10.069,10,0.069,105.678
5,12/05/2025 1:01,8/01/2000 1:00,10.069,10,0.069,105.207
5,12/05/2025 2:01,8/01/2000 2:00,9.568,9.5,0.068,104.734
5,12/05/2025 3:01,8/01/2000 3:00,9.067,9.5,-0.433,104.734
5,12/05/2025 4:01,8/01/2000 4:00,9.067,9,0.067,104.734
5,12/05/2025 5:01,8/01/2000 5:00,8.566,8.5,0.066,104.26
5,12/05/2025 6:01,8/01/2000 6:00,8.066,8,0.066,105.678
5,12/05/2025 7:01,8/01/2000 7:00,7.565,7.5,0.065,103.785
5,12/05/2025 8:01,8/01/2000 8:00,7.565,7.5,0.065,106.147
5,12/05/2025 9:01,8/01/2000 9:00,8.066,7.5,0.566,105.678
5,12/05/2025 10:01,8/01/2000 10:00,9.067,9,0.067,105.678
5,12/05/2025 11:01,8/01/2000 11:00,10.57,10,0.57,106.147
5,12/05/2025 12:01,8/01/2000 12:00,12.072,12,0.072,104.734
5,12/05/2025 13:01,8/01/2000 13:00,12.573,12.5,0.073,106.615
5,12/05/2025 14:01,8/01/2000 14:00,13.073,13.5,-0.427,106.147
5,12/05/2025 15:01,8/01/2000 15:00,13.574,14.5,-0.926,105.678
5,12/05/2025 16:01,8/01/2000 16:00,13.574,14.5,-0.926,104.26
5,12/05/2025 17:01,8/01/2000 17:00,13.574,13.5,0.074,103.785
5,12/05/2025 18:01,8/01/2000 18:00,13.073,13,0.073,103.308
5,12/05/2025 19:01,8/01/2000 19:00,12.573,12,0.573,101.384
5,12/05/2025 20:01,8/01/2000 20:00,12.072,12,0.072,101.867
5,12/05/2025 21:01,8/01/2000 21:00,12.072,12,0.072,103.308
5,12/05/2025 22:01,8/01/2000 22:00,12.072,12,0.072,104.734
5,12/05/2025 23:01,8/01/2000 23:00,12.072,11.5,0.572,104.734
5,13/05/2025 0:01,9/01/2000 0:00,12.072,11.5,0.572,105.678
5,13/05/2025 1:01,9/01/2000 1:00,11.571,11.5,0.071,105.207
5,13/05/2025 2:01,9/01/2000 2:00,11.571,11.5,0.071,106.615
5,13/05/2025 3:01,9/01/2000 3:00,11.571,11.5,0.071,107.082
5,13/05/2025 4:01,9/01/2000 4:00,11.571,12,-0.429,107.082
5,13/05/2025 5:01,9/01/2000 5:00,11.571,12,-0.429,107.082
5,13/05/2025 6:01,9/01/2000 6:00,11.571,12,-0.429,106.615
5,13/05/2025 7:01,9/01/2000 7:00,12.072,12.5,-0.428,105.678
5,13/05/2025 8:01,9/01/2000 8:00,12.072,12,0.072,106.147
5,13/05/2025 9:01,9/01/2000 9:00,12.072,11.5,0.572,105.678
5,13/05/2025 10:01,9/01/2000 10:00,12.072,11.5,0.572,106.147
5,13/05/2025 11:01,9/01/2000 11:00,12.072,12,0.072,103.308
5,13/05/2025 12:01,9/01/2000 12:00,13.073,12,1.073,104.26
5,13/05/2025 13:01,9/01/2000 13:00,13.574,13,0.574,106.147
5,13/05/2025 14:01,9/01/2000 14:00,13.574,13.5,0.074,108.01
5,13/05/2025 15:01,9/01/2000 15:00,13.574,14,-0.426,107.546
5,13/05/2025 16:01,9/01/2000 16:00,14.074,14,0.074,108.01
5,13/05/2025 17:01,9/01/2000 17:00,14.074,13.5,0.574,107.546
5,13/05/2025 18:01,9/01/2000 18:00,13.574,13.5,0.074,103.308
5,13/05/2025 19:01,9/01/2000 19:00,13.574,13,0.574,103.308
5,13/05/2025 20:01,9/01/2000 20:00,13.574,13,0.574,103.308
5,13/05/2025 21:01,9/01/2000 21:00,13.073,13,0.073,103.308
5,13/05/2025 22:01,9/01/2000 22:00,13.073,13,0.073,103.785
5,13/05/2025 23:01,9/01/2000 23:00,13.073,13,0.073,104.734
5,14/05/2025 0:01,10/01/2000 0:00,13.073,13,0.073,106.147
5,14/05/2025 1:01,10/01/2000 1:00,13.073,12.5,0.573,105.678
5,14/05/2025 2:01,10/01/2000 2:00,12.573,12.5,0.073,106.147
5,14/05/2025 3:01,10/01/2000 3:00,11.571,11.5,0.071,107.082
5,14/05/2025 4:01,10/01/2000 4:00,11.07,11,0.07,107.546
5,14/05/2025 5:01,10/01/2000 5:00,11.07,11,0.07,108.01
