rock,date_time,elapsed_date_time,temperature_in_C,temperature_out_C,temperature_diff_C,humidity_perc_RH
5,16/05/2025 4:01,12/01/2000 4:00,14.074,14,0.074,105.207
5,16/05/2025 5:01,12/01/2000 5:00,14.575,14,0.575,105.207
5,16/05/2025 6:01,12/01/2000 6:00,14.575,14,0.575,105.207
5,16/05/2025 7:01,12/01/2000 7:00,14.575,14.5,0.075,105.678
5,16/05/2025 8:01,12/01/2000 8:00,14.575,14.5,0.075,107.082
5,16/05/2025 9:01,12/01/2000 9:00,15.075,15,0.075,105.207
5,16/05/2025 10:01,12/01/2000 10:00,15.075,15,0.075,104.26
5,16/05/2025 11:01,12/01/2000 11:00,15.576,15.5,0.076,103.785
5,16/05/2025 12:01,12/01/2000 12:00,15.576,15.5,0.076,103.308
5,16/05/2025 13:01,12/01/2000 13:00,15.576,16,-0.424,104.26
5,16/05/2025 14:01,12/01/2000 14:00,15.576,16.5,-0.924,103.308
5,16/05/2025 15:01,12/01/2000 15:00,15.576,16,-0.424,102.829
5,16/05/2025 16:01,12/01/2000 16:00,15.576,16,-0.424,101.867
5,16/05/2025 17:01,12/01/2000 17:00,15.576,16,-0.424,100.413
5,16/05/2025 18:01,12/01/2000 18:00,15.576,15.5,0.076,100.9
5,16/05/2025 19:01,12/01/2000 19:00,15.576,15.5,0.076,99.926
5,16/05/2025 20:01,12/01/2000 20:00,15.075,15,0.075,102.349
5,16/05/2025 21:01,12/01/2000 21:00,15.075,15,0.075,100.9
5,16/05/2025 22:01,12/01/2000 22:00,15.075,14.5,0.575,103.308
5,16/05/2025 23:01,12/01/2000 23:00,14.575,14.5,0.075,101.867
5,17/05/2025 0:01,13/01/2000 0:00,14.575,14,0.575,102.349
5,17/05/2025 1:01,13/01/2000 1:00,14.575,14,0.575,102.349
5,17/05/2025 2:01,13/01/2000 2:00,14.074,14,0.074,103.308
5,17/05/2025 3:01,13/01/2000 3:00,14.074,13.5,0.574,103.308
5,17/05/2025 4:01,13/01/2000 4:00,13.574,13,0.574,103.785
5,17/05/2025 5:01,13/01/2000 5:00,13.073,13,0.073,103.308
5,17/05/2025 6:01,13/01/2000 6:00,13.073,13,0.073,105.207
5,17/05/2025 7:01,13/01/2000 7:00,13.073,13,0.073,103.785
5,17/05/2025 8:01,13/01/2000 8:00,13.073,12.5,0.573,104.734
5,17/05/2025 9:01,13/01/2000 9:00,12.573,12.5,0.073,105.207
5,17/05/2025 10:01,13/01/2000 10:00,13.073,12,1.073,105.207
5,17/05/2025 11:01,13/01/2000 11:00,13.574,13.5,0.074,105.207
5,17/05/2025 12:01,13/01/2000 12:00,14.074,14,0.074,104.734
5,17/05/2025 13:01,13/01/2000 13:00,14.074,15,-0.926,105.207
5,17/05/2025 14:01,13/01/2000 14:00,14.575,15,-0.425,106.147
5,17/05/2025 15:01,13/01/2000 15:00,14.575,16,-1.425,106.147
5,17/05/2025 16:01,13/01/2000 16:00,14.575,15,-0.425,106.147
5,17/05/2025 17:01,13/01/2000 17:00,14.575,15.5,-0.925,104.734
5,17/05/2025 18:01,13/01/2000 18:00,14.575,14.5,0.075,102.349
5,17/05/2025 19:01,13/01/2000 19:00,14.074,14,0.074,100.9
5,17/05/2025 20:01,13/01/2000 20:00,14.074,14,0.074,99.436
5,17/05/2025 21:01,13/01/2000 21:00,13.574,13.5,0.074,99.436
5,17/05/2025 22:01,13/01/2000 22:00,13.073,13,0.073,101.867
5,17/05/2025 23:01,13/01/2000 23:00,13.073,13,0.073,100.413
5,18/05/2025 0:01,14/01/2000 0:00,12.573,12.5,0.073,100.413
5,18/05/2025 1:01,14/01/2000 1:00,13.073,12.5,0.573,101.867
5,18/05/2025 2:01,14/01/2000 2:00,13.073,13,0.073,101.384
5,18/05/2025 3:01,14/01/2000 3:00,13.574,13,0.574,101.867
5,18/05/2025 4:01,14/01/2000 4:00,14.074,13.5,0.574,101.867
5,18/05/2025 5:01,14/01/2000 5:00,14.575,14.5,0.075,102.829
5,18/05/2025 6:01,14/01/2000 6:00,15.075,15.5,-0.425,103.785
5,18/05/2025 7:01,14/01/2000 7:00,15.075,15,0.075,103.308
5,18/05/2025 8:01,14/01/2000 8:00,15.075,15,0.075,101.867
5,18/05/2025 9:01,14/01/2000 9:00,15.576,15,0.576,102.349
5,18/05/2025 10:01,14/01/2000 10:00,15.576,15.5,0.076,100.9
5,18/05/2025 11:01,14/01/2000 11:00,16.076,16,0.076,100.413
5,18/05/2025 12:01,14/01/2000 12:00,22.58,16,6.58,99.436
5,18/05/2025 13:01,14/01/2000 13:00,19.579,22.5,-2.921,99.436
5,18/05/2025 14:01,14/01/2000 14:00,19.579,19.5,0.079,98.453
5,18/05/2025 15:01,14/01/2000 15:00,19.579,19.5,0.079,97.96
5,18/05/2025 16:01,14/01/2000 16:00,19.579,19.5,0.079,85.121
5,18/05/2025 17:01,14/01/2000 17:00,19.079,19,0.079,87.239
5,18/05/2025 18:01,14/01/2000 18:00,19.579,19,0.579,88.812
5,18/05/2025 19:01,14/01/2000 19:00,21.08,19.5,1.58,88.812
5,18/05/2025 20:01,14/01/2000 20:00,21.08,20.5,0.58,88.812
5,18/05/2025 21:01,14/01/2000 21:00,21.58,21.5,0.08,88.812
5,18/05/2025 22:01,14/01/2000 22:00,22.08,21.5,0.58,89.333
5,18/05/2025 23:01,14/01/2000 23:00,21.58,22,-0.42,91.402
5,19/05/2025 0:01,15/01/2000 0:00,21.08,21.5,-0.42,90.371
5,19/05/2025 1:01,15/01/2000 1:00,20.579,21,-0.421,88.812
5,19/05/2025 2:01,15/01/2000 2:00,20.079,20.5,-0.421,87.239
5,19/05/2025 3:01,15/01/2000 3:00,19.579,20,-0.421,85.653
5,19/05/2025 4:01,15/01/2000 4:00,19.079,19.5,-0.421,83.517
5,19/05/2025 5:01,15/01/2000 5:00,19.079,19,0.079,82.979
5,19/05/2025 6:01,15/01/2000 6:00,18.578,18.5,0.078,80.267
5,19/05/2025 7:01,15/01/2000 7:00,18.078,18.5,-0.422,80.267
5,19/05/2025 8:01,15/01/2000 8:00,18.078,18,0.078,79.72
5,19/05/2025 9:01,15/01/2000 9:00,15.075,18,-2.925,80.267
5,19/05/2025 10:01,15/01/2000 10:00,14.575,15,-0.425,80.267
5,19/05/2025 11:01,15/01/2000 11:00,15.075,14.5,0.575,81.356
5,19/05/2025 12:01,15/01/2000 12:00,15.576,14.5,1.076,85.121
5,19/05/2025 13:01,15/01/2000 13:00,16.076,15.5,0.576,88.812
5,19/05/2025 14:01,15/01/2000 14:00,16.076,15.5,0.576,91.916
5,19/05/2025 15:01,15/01/2000 15:00,17.578,15.5,2.078,94.965
5,19/05/2025 16:01,15/01/2000 16:00,20.579,16.5,4.079,96.469
5,19/05/2025 17:01,15/01/2000 17:00,15.075,20.5,-5.425,96.968
5,19/05/2025 18:01,15/01/2000 18:00,14.575,15,-0.425,97.96
5,19/05/2025 19:01,15/01/2000 19:00,14.074,14,0.074,97.464
5,19/05/2025 20:01,15/01/2000 20:00,13.073,13.5,-0.427,95.468
5,19/05/2025 21:01,15/01/2000 21:00,11.571,12.5,-0.929,98.453
5,19/05/2025 22:01,15/01/2000 22:00,11.07,11.5,-0.43,98.946
5,19/05/2025 23:01,15/01/2000 23:00,10.57,10.5,0.07,100.413
5,20/05/2025 0:01,16/01/2000 0:00,10.069,10,0.069,99.926
5,20/05/2025 1:01,16/01/2000 1:00,9.568,9.5,0.068,99.926
5,20/05/2025 2:01,16/01/2000 2:00,9.568,9.5,0.068,100.413
5,20/05/2025 3:01,16/01/2000 3:00,9.568,9.5,0.068,100.413
5,20/05/2025 4:01,16/01/2000 4:00,9.568,9,0.568,99.926
5,20/05/2025 5:01,16/01/2000 5:00,10.069,9.5,0.569,99.926
5,20/05/2025 6:01,16/01/2000 6:00,10.069,10,0.069,99.436
5,20/05/2025 7:01,16/01/2000 7:00,10.069,10,0.069,99.436
5,20/05/2025 8:01,16/01/2000 8:00,11.571,10,1.571,98.946
5,20/05/2025 9:01,16/01/2000 9:00,13.574,11.5,2.074,99.926
5,20/05/2025 10:01,16/01/2000 10:00,14.074,13.5,0.574,98.453
5,20/05/2025 11:01,16/01/2000 11:00,14.575,13.5,1.075,97.96
5,20/05/2025 12:01,16/01/2000 12:00,17.578,14,3.578,98.453
5,20/05/2025 13:01,16/01/2000 13:00,17.077,17.5,-0.423,96.968
5,20/05/2025 14:01,16/01/2000 14:00,17.077,16.5,0.577,97.464
5,20/05/2025 15:01,16/01/2000 15:00,17.578,17,0.578,96.469
5,20/05/2025 16:01,16/01/2000 16:00,18.078,17.5,0.578,94.965
5,20/05/2025 17:01,16/01/2000 17:00,17.578,17.5,0.078,93.447
5,20/05/2025 18:01,16/01/2000 18:00,17.578,17.5,0.078,94.461
5,20/05/2025 19:01,16/01/2000 19:00,17.077,17.5,-0.423,92.938
5,20/05/2025 20:01,16/01/2000 20:00,17.578,17,0.578,91.402
5,20/05/2025 21:01,16/01/2000 21:00,17.578,17,0.578,91.916
5,20/05/2025 22:01,16/01/2000 22:00,17.578,17,0.578,91.916
5,20/05/2025 23:01,16/01/2000 23:00,17.578,17,0.578,88.289
5,21/05/2025 0:01,17/01/2000 0:00,17.077,17,0.077,87.765
5,21/05/2025 1:01,17/01/2000 1:00,14.575,17,-2.425,87.239
5,21/05/2025 2:01,17/01/2000 2:00,12.573,14,-1.427,87.239
5,21/05/2025 3:01,17/01/2000 3:00,12.072,12,0.072,86.183
5,21/05/2025 4:01,17/01/2000 4:00,9.568,11.5,-1.932,85.653
5,21/05/2025 5:01,17/01/2000 5:00,8.566,9,-0.434,86.712
5,21/05/2025 6:01,17/01/2000 6:00,9.067,8,1.067,86.183
5,21/05/2025 7:01,17/01/2000 7:00,9.568,9,0.568,85.121
5,21/05/2025 8:01,17/01/2000 8:00,9.568,9,0.568,86.183
5,21/05/2025 9:01,17/01/2000 9:00,10.069,9.5,0.569,86.712
5,21/05/2025 10:01,17/01/2000 10:00,11.07,9.5,1.57,85.653
5,21/05/2025 11:01,17/01/2000 11:00,12.573,10.5,2.073,85.121
5,21/05/2025 12:01,17/01/2000 12:00,13.574,12.5,1.074,85.121
5,21/05/2025 13:01,17/01/2000 13:00,22.58,13.5,9.08,84.588
