elapsed_hour,temperature_in_C_mean,temperature_in_C_median,temperature_in_C_sem,temperature_in_C_ci_lower,temperature_in_C_ci_upper,temperature_out_C_mean,temperature_out_C_median,temperature_out_C_sem,temperature_out_C_ci_lower,temperature_out_C_ci_upper,temperature_diff_C_mean,temperature_diff_C_median,temperature_diff_C_sem,temperature_diff_C_ci_lower,temperature_diff_C_ci_upper,humidity_perc_RH_mean,humidity_perc_RH_median,humidity_perc_RH_sem,humidity_perc_RH_ci_lower,humidity_perc_RH_ci_upper
156,12.190249999999999,12.049,0.3214406049334778,11.70075,12.821,11.875,11.75,0.42695628191498325,11.125,12.625,0.31525000000000003,0.5805,0.45213740076072745,-0.5965,0.96175,99.56425,98.95,2.840567061198635,94.69300000000001,105.04825
157,13.066999999999998,12.833,0.3665062527888621,12.5405,13.71375,13.25,13.25,0.3227486121839514,12.75,13.75,-0.18300000000000002,0.08299999999999999,0.45267004171544933,-1.09575,0.46375,98.809,98.6965,3.333712220133385,92.8075,104.923
158,13.818,13.8345,0.3407005038642198,13.2805,14.3445,14.25,14.5,0.25,13.75,14.5,-0.432,-0.1655,0.3713625811342154,-1.0997500000000002,0.084,98.407,98.424,3.744167798056067,91.66375,105.13325
159,13.943,13.8345,0.2535451964969295,13.5415,14.3445,14.875,14.75,0.23935677693908453,14.5,15.25,-0.932,-0.916,0.020252571853141672,-0.96975,-0.9055,97.38850000000001,97.9065,4.185340298788934,89.60575,104.65325
160,13.818,13.8345,0.3407005038642198,13.2805,14.347618749999997,14.75,14.75,0.14433756729740643,14.5,15.0,-0.9320000000000002,-0.9155,0.22172092067882695,-1.3445,-0.536,96.2315,97.89500000000001,4.8429858128362655,86.98000000000002,103.8195
161,13.442499999999999,13.584,0.3339145349736467,12.779499999999999,13.964,14.25,14.5,0.47871355387816905,13.5,15.0,-0.8075000000000001,-0.6990000000000001,0.22601382701064993,-1.1775,-0.45899999999999996,96.56825,98.6965,4.009377993633592,88.55799999999999,102.45024999999998
162,12.566249999999998,12.582,0.22169174356900787,12.153749999999999,12.963000000000001,13.25,13.5,0.25,12.75,13.5,-0.6837500000000001,-0.7005,0.13640220855983234,-0.918,-0.44896875000000047,98.74674999999999,99.202,2.0673978158948185,94.82050000000001,102.21775
163,11.68975,11.831,0.2553449872231683,11.273249999999999,12.081,12.125,12.0,0.3145764348029479,11.625,12.75,-0.43525,-0.4515,0.20138328919417983,-0.785,-0.06924999999999999,98.62225,98.68700000000001,1.5521282901766418,95.81275000000001,101.367
164,10.9385,11.0885,0.3309850198020044,10.27675,11.45025,10.875,11.25,0.4732423621500228,10.0,11.5,0.0635,0.07999999999999999,0.18766392833999826,-0.28675,0.39725,99.74975,99.9865,1.954758313065838,96.2035,103.05924999999999
165,10.4375,10.578,0.1438897147123448,10.1509,10.587,10.25,10.5,0.47871355387816905,9.5,11.0,0.1875,0.087,0.36210622290519484,-0.422,0.7969999999999999,100.23275,99.7255,1.470662966998219,97.9135,103.05924999999999
166,10.312000000000001,10.2965,0.1361329007502105,10.078,10.565999999999999,10.25,10.25,0.14433756729740643,10.0,10.5,0.061999999999999986,0.0465,0.2084438373599309,-0.3015,0.44099999999999995,100.71475,99.7255,1.3668835219213067,99.06549999999999,103.41474999999998
167,10.562750000000001,10.547,0.2088729179030474,10.19875,10.963,10.375,10.25,0.23935677693908453,10.0,10.75,0.18774999999999997,0.3285,0.25808344096435165,-0.2235,0.588,100.8425,99.9865,1.5305453548762713,98.50675,103.7695
168,10.4375,10.2965,0.2391800228558673,10.078,10.83775,10.25,10.0,0.25,10.0,10.75,0.1875,0.0875,0.10625637235792809,0.07350000000000001,0.40125,100.46525,99.7255,1.8785757626013737,97.54750000000001,104.12275
169,10.3125,10.078,0.25908251581301245,10.026250000000001,10.83325,10.125,10.0,0.125,10.0,10.375,0.1875,0.078,0.1346244777148643,0.026250000000000002,0.45825000000000005,100.44449999999999,99.1905,1.6353763328359605,98.3055,103.5105
