rock,hour,temp_in_mean,temp_in_median,temp_in_sem,temp_in_mean_ci_low,temp_in_mean_ci_up,temp_in_median_ci_low,temp_in_median_ci_up,temp_out_mean,temp_out_median,temp_out_sem,temp_out_mean_ci_low,temp_out_mean_ci_up,temp_out_median_ci_low,temp_out_median_ci_up,temp_diff_mean,temp_diff_median,temp_diff_sem,temp_diff_mean_ci_low,temp_diff_mean_ci_up,temp_diff_median_ci_low,temp_diff_median_ci_up,hum_mean,hum_median,hum_sem,hum_mean_ci_low,hum_mean_ci_up,hum_median_ci_low,hum_median_ci_up
1,22,13.182545454545453,13.092,1.1068261698423714,11.179443181818181,15.412456818181818,10.087,14.094,12.590909090909092,12.5,1.067746526394771,10.909090909090908,14.682954545454544,10.0,13.0,0.5916363636363635,0.592,0.1355205635337157,0.36154090909090913,0.867190909090909,0.092,0.601,96.32963636363638,99.635,2.124192746231024,91.70966136363637,99.73029090909091,92.776,100.114
1,23,13.091454545454543,13.092,1.0884986521362712,11.270631818181817,15.322590909090907,10.588,14.094,12.681818181818182,12.5,1.1307132247808083,10.77159090909091,14.909090909090908,10.0,13.5,0.4096363636363636,0.586,0.07534204098971482,0.2738181818181818,0.5452727272727272,0.094,0.592,96.51836363636363,99.635,2.031667207325628,92.33018409090909,99.81491590909091,93.275,101.067
2,0,11.7073,12.508,0.7047289005946422,10.355797499999998,12.858500000000001,10.256,13.509,11.45,12.25,0.6970174555442162,10.05,12.6,10.0,13.006249999999994,0.2573,0.2575,0.08343687567390225,0.10719749999999999,0.40750000000000003,0.008,0.508,98.74629999999999,98.953,0.3803638039211055,97.9851625,99.35569999999998,98.446,99.70849999999999
2,1,11.6073,11.7575,0.7188220155226187,10.104252500000001,12.9588,10.006,14.01,11.4,11.75,0.7023769168568492,10.09875,12.65,10.0,13.5,0.20730000000000004,0.2575,0.11069769143432436,0.0038250000000010715,0.40779999999999994,0.006,0.508,98.5945,98.953,0.38659770218320416,97.83373749999998,99.2054375,97.939,99.457
2,2,11.5572,11.507,0.7017743828642111,10.2057,12.7586,10.256,13.509,11.2,11.0,0.7,9.85,12.55,9.5,13.5,0.3572,0.507,0.10680488960925173,0.15699749999999998,0.5574025,0.0075,0.509,98.59419999999999,98.953,0.3940146866975052,97.88255,99.25411,97.939,99.457
2,3,11.5071,11.257,0.7754143043130771,10.005597499999999,12.958602500000001,9.7555,13.7595,11.3,11.25,0.7824463062870335,9.85,12.75,9.5,13.5,0.20709999999999998,0.0095,0.08162658199930271,0.05720000000000001,0.3571025000000001,0.006500000000000001,0.507,98.64450000000001,98.953,0.40913117293438644,97.87715,99.35410749999998,97.939,99.457
2,4,11.4572,11.257,0.7806141713064427,10.0057,12.758602500000002,9.0045,14.01,11.3,11.25,0.8373237791386979,9.8,12.80125,8.75,14.0,0.15719999999999998,0.01,0.07575278506064607,0.009000000000000001,0.3061,0.007,0.503,98.796,98.6995,0.4214362743444539,97.98583,99.5551,98.446,99.95949999999999
2,5,11.507200000000001,11.257,0.8001393184245408,10.004352500000001,12.908602500000002,9.504999999999999,14.01,11.35,11.0,0.8368260140422128,9.84875,12.90125,9.25,14.0,0.1572,0.01,0.07604557113263657,0.008597500000000003,0.30660000000000004,0.007,0.503,98.6455,98.953,0.3641516854279268,97.88497000000001,99.3541075,97.939,99.457
2,6,11.507000000000001,11.257,0.8572116813638663,10.004055000000001,13.209944999999998,9.504999999999999,14.51,11.25,11.0,0.8274794391537605,9.7,12.75,9.25,14.0,0.25699999999999995,0.256,0.08367051783965218,0.10629999999999998,0.4083025,0.006,0.51,98.74539999999999,98.6995,0.42253768273768616,97.98209499999999,99.5054,97.939,99.96
2,7,11.3569,11.257,0.8409833192955334,9.755397499999999,12.958502500000002,9.005,14.51,11.1,11.0,0.8459051693633013,9.648750000000001,12.7,8.75,14.0,0.2569,0.503,0.11178177649132061,0.053722500000001075,0.45600499999999994,0.008,0.508,98.695,98.6995,0.4160628958863475,97.83070000000001,99.40530000000001,97.939,99.96
2,8,11.32509090909091,11.007,0.770260067704945,9.914634090909091,12.871999999999998,9.005,14.51,10.818181818181818,10.5,0.8823334951673403,9.226136363636364,12.5,8.5,14.5,0.5069090909090909,0.505,0.269495537306463,0.09799772727272726,1.0969204545454545,0.01,0.508,98.10900000000001,98.953,0.6997259983216803,96.5253909090909,99.22815454545456,97.429,99.457
2,9,11.871181818181817,11.007,0.7395031602143035,10.551815909090909,13.372545454545453,10.006,15.01,11.545454545454545,10.5,0.7244262477504195,10.318181818181818,13.046590909090908,9.5,14.5,0.32572727272727275,0.506,0.07625293924696709,0.1887272727272727,0.4626386363636363,0.006,0.508,98.20627272727273,98.446,0.560941547609651,97.08829318181817,99.1334568181818,97.429,99.457
2,10,12.462636363636364,12.008,0.6994504371644832,11.188818181818181,13.872729545454545,10.506,15.01,12.409090909090908,11.5,0.6803013430498076,11.272727272727273,13.72840909090909,10.5,15.0,0.05354545454545454,0.011,0.12545258891754965,-0.17463636363636365,0.2807295454545454,-0.493,0.508,97.97745454545453,98.446,0.49411123818678665,96.95617954545455,98.8127318181818,97.429,98.953
2,11,13.69081818181818,12.508,0.9967374763167154,12.144361363636364,15.784049999999999,11.507,15.511,13.045454545454545,12.0,0.5895088304317628,12.044318181818182,14.182954545454544,11.5,15.0,0.6453636363636364,0.008,0.6038927248613747,-0.17327272727272727,1.919006818181818,-0.489,0.511,97.70054545454546,98.446,0.4847559154055389,96.7668409090909,98.53763636363637,96.919,98.953
