rock,temperature_in_C_mean,temperature_in_C_median,temperature_in_C_sem,temperature_in_C_ci_lower,temperature_in_C_ci_upper,temperature_out_C_mean,temperature_out_C_median,temperature_out_C_sem,temperature_out_C_ci_lower,temperature_out_C_ci_upper,temperature_diff_C_mean,temperature_diff_C_median,temperature_diff_C_sem,temperature_diff_C_ci_lower,temperature_diff_C_ci_upper,humidity_perc_RH_mean,humidity_perc_RH_median,humidity_perc_RH_sem,humidity_perc_RH_ci_lower,humidity_perc_RH_ci_upper
10,10.401744186046512,9.5,0.18597270051348005,10.038357558139534,10.765697674418604,10.462165308498253,9.5,0.20763928598416542,10.076833527357392,10.883003492433062,-0.08090803259604191,0.5,0.06140644598199787,-0.21596332945285213,0.0459837019790454,,,,,
11,10.998837209302325,10.5,0.177780316138346,10.653473837209301,11.326235465116278,10.451631701631701,9.5,0.2076137604811099,10.043065268065268,10.857473776223777,0.5005827505827506,0.5,0.09221497809747767,0.31465617715617716,0.6844405594405591,,,,,
15,10.566279069767441,9.5,0.20487177060904097,10.170305232558139,10.96860465116279,11.127604651162788,10.087,0.2024900701385778,10.715779127906979,11.502107790697673,-0.5613255813953488,-0.0879999999999991,0.10850371995718745,-0.7708289244186044,-0.36154831395348846,81.88046627906976,85.095,0.6768345614895457,80.50955238372093,83.23905843023255
16,10.490127758420442,9.5,0.2036444616244848,10.09928861788618,10.875595238095237,10.605483159117306,9.082,0.23510413629935747,10.188311265969805,11.079478890824623,-0.11535540069686419,-0.0569999999999999,0.05960344560501415,-0.22237517421602795,-0.0024087108013938086,84.55353077816494,90.931,0.7639278563931483,82.95708037166087,86.05121036585366
17,10.816279069767441,10.0,0.18880810078269278,10.451119186046512,11.20295058139535,10.565896511627907,9.082,0.23436372980810738,10.077985348837208,11.00126793604651,0.2503825581395348,0.9120000000000008,0.100111894197441,0.05592343023255809,0.4465584011627906,,,,,
18,10.368757259001162,9.5,0.1906849093092805,10.011004645760742,10.741637630662021,10.05104772991851,9.505,0.19125241019361272,9.686736175785798,10.427091734575088,0.29412107101280555,0.4939999999999998,0.06497188198642959,0.16757517462165308,0.4223058789289872,,,,,
19,10.747334494773519,10.069,0.17966204442279,10.419149825783974,11.101451103368175,10.532596041909196,9.5,0.23822426178993694,10.047962747380675,10.984313154831199,0.17903958090803263,0.5620000000000003,0.1032611894413108,-0.027247351571594854,0.3762035215366705,82.9613205574913,84.588,0.7351733407775988,81.54511974448316,84.44428861788619
22,9.192191637630662,8.593,0.18303643416187432,8.865874274099884,9.57544468641115,10.015325203252033,8.607,0.22077454656080314,9.611930574912893,10.439760046457609,-0.8231335656213706,-0.0219999999999997,0.07495287887279173,-0.9788740708478515,-0.6708351916376308,100.27248780487804,104.27,0.4551786694840079,99.34092967479674,101.11676939605111
8,10.37906976744186,8.5,0.23293453715597354,9.963313953488372,10.816918604651164,10.984745348837206,8.033,0.30201652115368754,10.429848023255815,11.588849011627905,-0.6056755813953484,-0.032,0.10262999390492761,-0.8091624709302321,-0.4184651162790694,87.65173720930234,99.795,0.7502701972040375,86.20516154069767,89.09594197674419
