elapsed_hour,temperature_in_C_mean,temperature_in_C_median,temperature_in_C_sem,temperature_in_C_ci_lower,temperature_in_C_ci_upper,temperature_out_C_mean,temperature_out_C_median,temperature_out_C_sem,temperature_out_C_ci_lower,temperature_out_C_ci_upper,temperature_diff_C_mean,temperature_diff_C_median,temperature_diff_C_sem,temperature_diff_C_ci_lower,temperature_diff_C_ci_upper,humidity_perc_RH_mean,humidity_perc_RH_median,humidity_perc_RH_sem,humidity_perc_RH_ci_lower,humidity_perc_RH_ci_upper
355,16.663400000000003,16.6,0.1924818432995697,16.333,16.972,16.1,16.0,0.09999999999999999,16.0,16.3,0.5634,0.597,0.16917227905304105,0.24539999999999998,0.8725999999999999,91.0864,91.725,1.9166765402644232,87.7334,94.4394
356,16.7634,17.032,0.2091154226736998,16.345999999999997,17.080000000000002,16.1,16.0,0.09999999999999999,16.0,16.3,0.6634,0.6,0.20074675588910518,0.32839999999999997,0.9896,90.9838,91.197,1.7973007093972893,87.8362,94.1586
357,16.7634,17.032,0.2091154226736998,16.342,17.080000000000002,16.4,16.5,0.09999999999999999,16.2,16.5,0.3634,0.532,0.12692225967102852,0.142,0.576,91.08680000000001,92.251,1.779304172984484,88.04459999999999,93.95726499999999
358,16.863599999999998,17.032,0.13146467206059576,16.641399999999997,17.073665,16.3,16.5,0.12247448713915889,16.1,16.5,0.5636,0.577,0.017971087891388203,0.532595,0.59382,91.9144,92.251,1.7346909119494445,88.6798,94.7574
359,16.7634,16.6,0.1242145724140288,16.5552,16.98,16.1,16.0,0.09999999999999999,16.0,16.3,0.6634,0.577,0.10954113382652197,0.533,0.8800100000000001,91.81180000000002,92.776,1.643892435653865,88.67072999999999,94.44719999999998
360,16.5634,16.577,0.17210246947676294,16.232999999999997,16.8846,16.0,16.0,0.0,16.0,16.0,0.5634,0.577,0.17210246947676258,0.23299999999999996,0.8800000000000001,91.601,93.299,1.5752411878820316,88.51939999999999,94.12459999999999
361,16.5634,16.577,0.17210246947676294,16.241999999999997,16.87122,15.9,16.0,0.09999999999999999,15.7,16.0,0.6634,0.6,0.20074675588910518,0.3372,0.9896,92.32919999999999,93.821,1.8119819094019665,88.672,95.5018
362,16.1632,16.032,0.19546851408858693,15.845295000000002,16.485215000000004,15.4,15.5,0.09999999999999999,15.2,15.5,0.7632000000000001,0.576,0.13728779989496517,0.5324000000000001,0.9940000000000001,92.2284,93.821,1.777806164912248,89.0916,95.07140000000001
363,15.5624,15.532,0.16234549577983381,15.278995,15.883599999999998,14.9,15.0,0.09999999999999999,14.7,15.0,0.6624000000000001,0.575,0.10948086590815767,0.5326000000000001,0.8876000000000002,92.01880000000001,93.821,1.8235717808740077,88.77784499999999,95.06020000000001
364,15.062000000000001,15.032,0.16235054665753376,14.834695,15.379,14.5,14.5,0.15811388300841897,14.2,14.8,0.5619999999999999,0.575,0.17206888155619537,0.2404,0.8834,92.537,94.341,1.7504506562596958,89.1346,95.377
365,14.661599999999998,14.532,0.19525127400352607,14.34,14.98281,14.1,14.0,0.09999999999999999,14.0,14.3,0.5616,0.532,0.23601495715314313,0.13999999999999999,0.9836,92.5318,94.86,2.0599400816528606,88.604055,95.8148
366,14.261199999999999,14.074,0.13666104053460149,14.031600000000001,14.4904,13.7,13.5,0.12247448713915889,13.5,13.9,0.5612,0.574,0.17203557771577366,0.24359999999999998,0.8827999999999999,92.6462,94.965,1.94946057667243,89.013,95.961
367,13.960999999999999,14.074,0.1083642007306841,13.740200000000002,14.090399999999999,13.4,13.5,0.18708286933869706,13.1,13.8,0.5609999999999999,0.574,0.17188019083070624,0.23559999999999998,0.8782,92.8478,95.377,1.7781442967318497,89.634,95.78585500000001
368,13.7606,13.594,0.13279518063544316,13.530600000000002,13.986,13.5,13.5,0.22360679774997896,13.1,13.9,0.2606,0.532,0.2116236281703912,-0.16099999999999998,0.5816,92.75240000000001,94.86,1.9019547470957359,89.6,95.9048
369,13.7606,13.593,0.2042857312687304,13.530600000000002,14.1702,13.8,13.5,0.19999999999999998,13.5,14.2,-0.0394,0.075,0.11345774543855523,-0.26959999999999995,0.08960000000000001,92.95500000000001,95.377,1.9951674867038107,89.158945,96.2094
370,14.461400000000001,14.095,0.29328409435221686,14.060599999999999,15.054000000000002,14.8,14.5,0.19999999999999998,14.5,15.2,-0.3386,-0.406,0.1050026666328051,-0.4686,-0.12920000000000004,92.958,94.965,1.887447270786657,89.42600000000002,96.09060000000001
371,15.462399999999999,15.532,0.3395297630547287,14.9188,16.072,15.3,15.0,0.19999999999999998,15.0,15.7,0.16240000000000002,0.097,0.20084934652619607,-0.1684,0.48860000000000003,93.36519999999999,94.965,1.9043777041332945,90.0768,96.2194
372,15.9626,16.032,0.33947600798878286,15.444079999999998,16.585,15.9,16.0,0.18708286933869706,15.6,16.2,0.06260000000000002,0.032,0.2314388904225044,-0.35040000000000004,0.4756,93.5712,93.955,1.664836580568796,90.572305,96.09979999999999
373,16.4634,16.532,0.3394658451155285,15.8458,17.073,16.2,15.5,0.48989794855663565,15.5,17.002499999999998,0.26339999999999997,0.032,0.26405881920511576,-0.15799999999999997,0.6936,93.1634,93.955,1.7790034457527062,90.12478,96.00451
374,16.5634,16.6,0.2879570454078182,16.028399999999998,16.985599999999998,16.3,16.0,0.19999999999999998,16.0,16.7,0.2634,0.577,0.3168268612349653,-0.2674,0.7942,91.28040000000001,92.557,1.702373449041072,88.31660000000001,94.2442
375,16.563200000000002,17.032,0.45730114804141914,15.641200000000001,17.267625000000002,16.3,16.5,0.2549509756796392,15.9,16.7,0.2632,0.032,0.3479286421092693,-0.35,0.8764,90.64680000000001,92.016,2.2243665030745268,86.4724,94.3416
376,16.4632,16.577,0.43981170971223577,15.662735,17.1896,16.2,16.0,0.2549509756796392,15.8,16.7,0.2632,0.099,0.26861559895136394,-0.17679999999999998,0.7804,90.75500000000001,92.557,2.243565755666635,86.4724,94.4502
377,16.1628,16.099,0.34275288474351334,15.618799999999998,16.6886,15.6,15.5,0.291547594742265,15.1,16.1,0.5628,0.599,0.23847335280907173,0.1366,0.9890000000000001,90.754,92.016,2.0994082737762083,87.0008,94.3416
378,15.662600000000001,15.598,0.34276224996344057,15.027599999999998,16.2798,14.8,15.0,0.12247448713915889,14.6,15.0,0.8625999999999999,1.032,0.26556724195578035,0.4363999999999999,1.2756,91.7062,94.461,2.1629847294883993,88.072835,95.3374
379,15.062000000000001,15.075,0.33001166646044505,14.4404,15.6834,14.3,14.5,0.12247448713915889,14.1,14.5,0.7620000000000001,1.075,0.35539794597042906,0.12091500000000209,1.2922,91.5046,93.447,1.9839559118085248,88.112,94.692
380,14.6618,14.575,0.25751551409575313,14.2316,15.179000000000002,13.9,14.0,0.09999999999999999,13.7,14.0,0.7618,0.596,0.2682801520798734,0.3271000000000001,1.2790000000000001,92.0214,94.461,1.967693436488519,88.61440000000002,95.21580000000002
381,14.261199999999999,14.575,0.21675502300984845,13.831,14.591399999999998,13.7,13.5,0.12247448713915889,13.5,13.9,0.5612,0.575,0.2896596968858457,-0.06460000000000002,0.991,92.2278,94.461,1.951658202657423,88.9042,95.55140000000002
382,14.0608,14.074,0.1718951424560914,13.730799999999999,14.381799999999998,13.6,13.5,0.09999999999999999,13.5,13.8,0.4608,0.574,0.2591098994635288,-0.06080000000000001,0.7904,92.644,93.955,1.634461195623806,89.8302,95.45779999999999
383,13.9608,14.074,0.11352506331202807,13.730799999999999,14.090200000000001,13.5,13.5,0.0,13.5,13.5,0.4608,0.574,0.11352506331202813,0.23489500000000005,0.5903999999999999,92.742,95.468,1.9302142109102836,89.5084,95.966
384,13.560599999999999,13.574,0.17188531059982975,13.2306,13.877599999999997,13.4,13.5,0.09999999999999999,13.2,13.5,0.16060000000000002,0.074,0.2030136941193869,-0.16959499999999983,0.48999999999999994,92.5382,94.965,1.9679830131380716,89.0228,95.8654
385,13.660599999999999,13.594,0.1952295059666954,13.3306,13.9776,13.4,13.5,0.09999999999999999,13.2,13.5,0.2606,0.532,0.2116236281703912,-0.152,0.5816,92.3364,93.955,1.9061416421661868,89.0094,95.540355
386,13.560599999999999,13.574,0.17188531059982975,13.23489,13.877600000000001,13.2,13.0,0.12247448713915889,13.0,13.4,0.3606,0.574,0.2132007504677223,-0.06939999999999999,0.59,92.8508,94.965,1.88023528846791,89.62339999999999,95.83482500000001
387,13.560599999999999,13.574,0.17188531059982975,13.230599999999999,13.88171,13.2,13.0,0.12247448713915889,13.0,13.4,0.3606,0.574,0.2132007504677223,-0.06939999999999999,0.586,92.53620000000001,95.377,1.8414817240472423,89.447,95.5726
388,13.560599999999999,13.574,0.17188531059982975,13.238999999999999,13.795879999999999,13.2,13.0,0.12247448713915889,13.0,13.4,0.3606,0.574,0.2132007504677223,-0.06939999999999999,0.59,92.9474,95.468,1.9226189065958978,89.61120000000001,96.1712
389,13.460400000000002,13.574,0.11340749534312083,13.235,13.589599999999999,13.3,13.5,0.12247448713915889,13.1,13.5,0.1604,0.093,0.19524666450415995,-0.16959999999999997,0.47759999999999997,93.16,95.468,2.005777181044795,89.756,96.59599999999999
390,13.560599999999999,13.574,0.17188531059982975,13.238999999999999,13.8816,13.4,13.5,0.09999999999999999,13.2,13.5,0.16060000000000002,0.094,0.20053568261035237,-0.1734,0.48599999999999993,92.9478,95.468,1.8046546594847472,89.9202,95.96600000000001
