day,inside_mean,inside_median,inside_sem,inside_ci_lower_mean,inside_ci_upper_mean,inside_ci_lower_med,inside_ci_upper_med,outside_mean,outside_median,outside_sem,outside_ci_lower_mean,outside_ci_upper_mean,outside_ci_lower_med,outside_ci_upper_med,diff_mean,diff_median,diff_sem,diff_ci_lower_mean,diff_ci_upper_mean,diff_ci_lower_med,diff_ci_upper_med,hum_mean,hum_median,hum_sem,hum_ci_lower_mean,hum_ci_upper_mean,hum_ci_lower_med,hum_ci_upper_med,rock
22,13.655416666666667,13.342500000000001,0.28162826200318963,13.175539583333332,14.218751041666666,13.085737500000006,14.344,13.395833333333334,13.0,0.3127414526147356,12.833333333333334,14.021354166666667,12.5,14.0,0.25958333333333333,0.094,0.10276161235320297,0.05145833333333333,0.4674177083333333,0.091,0.592,88.55679166666665,88.978,0.7523597634726575,87.14872499999998,90.03623541666666,87.693,90.254,2
23,12.2365,11.339500000000001,0.41274785702443184,11.48533229166667,13.092002083333334,11.089,13.593,11.958333333333334,11.5,0.4391574882851347,11.104166666666666,12.8125,11.0,13.0,0.2781666666666667,0.0955,0.17503359580902106,-0.05550104166666669,0.6333104166666667,0.087,0.588,88.54545833333333,88.208,0.2890933978459903,88.00935312499999,89.10006249999999,87.693,89.745,2
24,11.172208333333332,11.089,0.35759122672650023,10.483019791666667,11.840086458333333,10.337499999999999,12.097249999999994,10.916666666666666,10.5,0.33468927113452623,10.270312500000001,11.563020833333333,10.0,11.5,0.2555416666666666,0.586,0.14971325223750703,-0.03712499999999999,0.5474229166666666,-0.16201249999999998,0.5910124999999999,89.80804166666667,89.745,0.08849869971956249,89.63804166666665,89.977875,89.73861250000002,90.254,2
25,14.448,15.596,0.4938878737973409,13.509081249999998,15.324892708333332,15.095,16.096,14.270833333333334,15.5,0.4642852995432665,13.291145833333333,15.104687499999999,15.0,15.5,0.1771666666666666,0.34149999999999997,0.14030447825482084,-0.09603229166666627,0.44595729166666664,0.096,0.596,92.03779166666668,91.771,0.29958558320394424,91.48924895833335,92.64467187500001,91.771,92.776,2
26,17.013916666666667,17.097,0.18973834879226562,16.659373958333333,17.389333333333333,16.597,17.598,16.479166666666668,16.5,0.189103449821254,16.125,16.8546875,16.0,17.0,0.53475,0.597,0.06252565415520442,0.40975,0.6596666666666666,0.596,0.598,98.26512500000001,98.674,0.2859855405315383,97.67733229166669,98.77245729166667,98.19,99.155,2
27,16.30479166666667,16.096,0.20854384708353527,15.950250000000002,16.70112604166667,15.596,17.097,15.791666666666666,15.5,0.17784098363126874,15.458333333333334,16.125,15.25,16.25,0.513125,0.596,0.08345128563584485,0.3461666666666667,0.6592520833333333,0.5954999999999999,0.598,99.67416666666666,99.635,0.11510832432323174,99.45363854166669,99.89412499999999,99.635,99.87450000000001,2
28,15.220125000000001,15.095,0.17891723769341128,14.865540625,15.553875,14.594,15.596,14.8125,14.5,0.17757550955636564,14.458333333333334,15.166666666666666,14.0,15.25,0.40762499999999996,0.3455,0.07261180316128593,0.2824166666666667,0.532959375,0.095,0.595,100.21141666666666,100.35249999999999,0.16520494426956728,99.89312083333333,100.52905520833333,99.635,100.829,2
29,12.591083333333335,13.092,0.41335554193199553,11.693748958333334,13.321377083333335,12.341000000000001,13.593,12.354166666666666,13.0,0.4303680244551517,11.561979166666667,13.145833333333334,11.5,13.5,0.23691666666666666,0.092,0.10631566882260614,0.02919895833333332,0.4655041666666666,0.084,0.593,101.38133333333333,101.541,0.14456924606641802,101.10441250000001,101.65770833333333,101.067,101.541,2
30,9.836333333333334,9.085,0.38848527692368656,9.147582291666668,10.566792708333331,8.584,11.089,9.958333333333334,9.5,0.37338622166786095,9.270833333333334,10.666666666666666,8.5,11.0,-0.122,0.083,0.17288029912655448,-0.49616875000000005,0.1910114583333333,-0.418,0.586,101.71724999999999,101.541,0.10944567592308474,101.51952083333332,101.93354374999998,101.541,102.013,2
31,12.236458333333333,13.092,0.34173046936530677,11.54775,12.862584374999999,12.091,13.092,11.979166666666666,12.5,0.2909865258264726,11.395833333333334,12.5,12.5,12.5,0.25729166666666664,0.592,0.13711921554743156,-0.03688437499999957,0.5076270833333333,0.086,0.592,101.40154166666666,101.541,0.122744919006484,101.14499375,101.61883437499999,101.067,101.541,2
