rock,hour,temp_in_mean,temp_in_median,temp_in_sem,temp_in_mean_ci_low,temp_in_mean_ci_up,temp_in_median_ci_low,temp_in_median_ci_up,temp_out_mean,temp_out_median,temp_out_sem,temp_out_mean_ci_low,temp_out_mean_ci_up,temp_out_median_ci_low,temp_out_median_ci_up,temp_diff_mean,temp_diff_median,temp_diff_sem,temp_diff_mean_ci_low,temp_diff_mean_ci_up,temp_diff_median_ci_low,temp_diff_median_ci_up,hum_mean,hum_median,hum_sem,hum_mean_ci_low,hum_mean_ci_up,hum_median_ci_low,hum_median_ci_up
3,10,12.4478,13.093,0.44199303542176377,11.687553571428573,13.293237857142856,11.589,13.594,12.742857142857142,13.0,0.4091246181559752,11.9,13.557142857142857,12.5,14.0,-0.29505714285714285,-0.402,0.08015818334857082,-0.45245857142857143,-0.14956714285714287,-0.4100499999999999,0.092,98.48377142857143,99.471,1.006395384892187,96.28791285714287,100.11006499999999,97.367,100.529
3,11,13.192485714285715,13.594,0.40202716654606363,12.404116428571427,13.994401428571429,12.579450000000012,14.095,13.628571428571428,13.5,0.32818757263664516,13.014285714285714,14.242857142857142,13.0,14.5,-0.43608571428571435,-0.405,0.12010692974940926,-0.6659228571428573,-0.23475000000000001,-0.417,0.09302499999999998,98.56360000000002,99.994,0.9684466338880404,96.38616000000002,100.14232928571428,97.367,100.516
3,12,13.808342857142858,13.594,0.344566145283297,13.121168571428573,14.466972857142856,13.093,15.097,14.17142857142857,14.0,0.3175158681556124,13.5,14.8,13.5,15.5,-0.3630857142857143,-0.405,0.11693666583893611,-0.5780178571428571,-0.14692714285714314,-0.414,0.092,98.56908571428573,98.947,0.6539062371707463,97.15725571428574,99.81419571428572,97.367,100.516
3,13,14.395428571428573,14.596,0.2942608980317368,13.851485,14.968085714285712,13.594,15.598,14.657142857142857,15.0,0.275598225235035,14.128571428571428,15.17142857142857,14.0,15.5,-0.26171428571428573,-0.4,0.1058733393522384,-0.4632285714285712,-0.06142500000000003,-0.41,0.095,97.80757142857144,98.421,0.7376121675541217,96.35277857142857,99.13873142857143,95.775,100.516
3,14,14.724714285714287,14.596,0.2743204669860471,14.180826428571429,15.240114285714286,14.095,15.598,14.914285714285715,15.0,0.2676427713599313,14.371428571428572,15.414642857142857,14.0,16.0,-0.18957142857142859,-0.401,0.0946915229247345,-0.3618892857142858,-0.004312142857142869,-0.404,0.09802499999999999,97.13102857142857,97.367,0.8419549285185418,95.51846714285716,98.70957500000002,95.775,99.994
3,15,14.853628571428573,15.097,0.2535417857451658,14.366912857142855,15.354629285714287,14.095,15.598,14.857142857142858,15.0,0.2799845648292367,14.313928571428573,15.357142857142858,14.0,15.5,-0.0035142857142857285,0.094,0.08137845369070389,-0.16020500000000004,0.15337357142857144,-0.401,0.097,97.12588571428573,97.367,0.7589845502478993,95.58955642857144,98.62076714285715,95.242,99.994
3,16,14.867885714285714,15.097,0.270424663770726,14.338257142857145,15.354543571428575,14.095,16.099,14.514285714285714,14.5,0.28290637038738153,13.9425,15.014999999999999,14.0,15.5,0.3536,0.59,0.06267728737701701,0.23922642857142853,0.4688342857142854,0.098,0.596,97.50154285714287,97.895,0.7742775362215017,96.00988571428572,98.99705214285716,95.242,99.994
3,17,14.624514285714286,14.596,0.27629592092241856,14.137827857142856,15.112026428571427,14.095,15.598,13.857142857142858,13.5,0.3058061591315405,13.271428571428572,14.442857142857143,13.487500000000011,15.0,0.7673714285714285,0.599,0.057522375415740505,0.6669628571428572,0.8813742857142858,0.596,1.09,97.64205714285715,98.421,0.7328338226833334,96.21593500000002,99.08063,95.775,99.994
3,18,14.166371428571429,14.095,0.2898799696127918,13.59377,14.753315,13.594,15.097,13.3,13.0,0.32293298729878045,12.67142857142857,13.942857142857143,12.5,14.0,0.8663714285714285,0.6,0.07178382680741148,0.723942142857143,1.007657857142857,0.596,1.095,97.9153142857143,98.947,0.7144648955762657,96.55026642857142,99.25365714285715,95.242,99.994
3,19,13.808428571428571,13.594,0.3021105431992152,13.235771428571429,14.367187142857142,13.093,14.596,12.928571428571429,13.0,0.32869928093458733,12.32857142857143,13.542857142857143,12.5,13.5,0.8798571428571429,1.088,0.06864544324827032,0.7514000000000001,1.008175,0.597,1.093,97.99322857142859,98.421,0.6906777795050603,96.65376357142858,99.28361071428573,95.775,99.994
3,20,13.450485714285714,13.594,0.31799500120649216,12.863565714285713,14.051829285714287,12.592,14.095,12.571428571428571,12.5,0.351552891858835,11.885714285714286,13.200357142857142,12.0,13.5,0.8790571428571429,1.086,0.08250100017582819,0.7231078571428572,1.0352892857142857,0.596,1.094,98.13054285714286,99.471,0.6741382788891499,96.92355214285713,99.42482,95.775,99.994
3,21,13.149742857142856,13.093,0.33933086241848953,12.533475714285712,13.79408714285714,12.592,14.095,12.428571428571429,12.5,0.35865227251619697,11.728571428571428,13.12892857142857,11.5,13.5,0.7211714285714286,0.595,0.07188214544052823,0.5795414285714285,0.8628892857142857,0.59,1.088,98.21771428571428,99.471,0.7021391906005467,96.89342142857143,99.58340571428573,95.775,99.994
3,22,12.977857142857145,13.093,0.3475228138157968,12.304742142857144,13.665171428571428,12.09,14.095,12.271428571428572,12.0,0.385854316318178,11.514285714285714,13.042857142857143,11.0,13.5,0.7064285714285715,0.596,0.070874018727685,0.5643114285714285,0.8486121428571428,0.59,1.086,98.32591428571429,99.994,0.6752736505634276,97.06934071428572,99.61308642857142,96.307,100.516
3,23,12.820285714285717,12.592,0.3706012774434771,12.11868285714286,13.536642857142857,12.09,14.095,12.028571428571428,11.5,0.42005544709175313,11.157142857142857,12.814642857142857,11.0,13.5,0.7917142857142856,0.599,0.08700871753319152,0.6215900000000001,0.9617435714285715,0.594,1.085,98.5079142857143,98.947,0.6574292515490293,97.17233857142857,99.78846642857145,96.837,99.994
4,0,12.393771428571428,12.008,0.37891981166662336,11.678416428571426,13.151571428571428,11.507,13.509,12.528571428571428,12.0,0.3695004901822161,11.814285714285715,13.271785714285715,11.5,13.5,-0.1348,0.007,0.0634937805463435,-0.26340214285714286,-0.020254999999999995,0.005,0.009,97.30179999999999,97.939,0.8389311785557508,95.59895428571427,98.92293857142859,96.406,100.462
4,1,12.19357142857143,12.008,0.38879784616954144,11.463984285714288,12.937171428571428,11.007,13.509,12.357142857142858,12.0,0.3854340718845543,11.657142857142857,13.085714285714285,11.5,13.5,-0.16357142857142856,0.006,0.05000739921242051,-0.26368642857142854,-0.06351214285714286,-0.49,0.007,97.18774285714284,97.429,0.8225152429870087,95.61434428571428,98.76915142857143,96.406,99.96
4,2,12.007657142857143,11.507,0.40049778677901066,11.278370714285714,12.751201428571429,11.007,13.009,12.271428571428572,12.0,0.38964692978638593,11.528571428571428,13.014642857142857,11.5,13.0,-0.26377142857142855,0.004,0.05930339434663427,-0.37860285714285713,-0.14914214285714286,-0.491,0.007,97.18697142857143,97.429,0.8272959805727262,95.557875,98.68558357142857,96.406,100.462
4,3,11.878914285714286,12.008,0.4079792451703835,11.092067857142858,12.70908357142857,11.007,12.508,12.1,12.0,0.39947444465544113,11.328214285714287,12.885714285714286,11.0,13.012499999999989,-0.22108571428571427,-0.489,0.051721675501540686,-0.3207457142857143,-0.12068357142857143,-0.492,0.007,97.24617142857143,97.429,0.8214406769148187,95.5632242857143,98.68873642857143,95.377,99.48212499999997
4,4,11.735857142857142,11.507,0.41966078567101306,10.906427857142855,12.551324999999997,10.506,13.009,12.057142857142857,12.0,0.41188816533653605,11.256785714285716,12.857142857142858,11.0,13.5,-0.32128571428571434,-0.491,0.057833440523084,-0.4366957142857141,-0.20691357142857142,-0.492,0.004,97.40362857142858,97.939,0.8395273160712351,95.69603214285713,98.923275,96.406,100.962
4,5,11.701694444444444,12.008,0.41071906711809253,10.950970833333335,12.466250694444446,10.506,12.508,11.98611111111111,12.25,0.401626707709633,11.207986111111111,12.736458333333333,11.0,13.0,-0.2844166666666667,-0.4905,0.05418920959478867,-0.3822499999999999,-0.18666527777777775,-0.4925,0.006,96.5892777777778,97.684,1.1668592987983768,94.36563194444444,98.69245555555554,96.406,99.46317499999999
4,6,11.618277777777777,12.008,0.4178530246107677,10.81188888888889,12.410559027777776,10.750250000000005,12.7585,11.958333333333334,12.0,0.4137397195768802,11.152777777777779,12.75,10.75,13.0,-0.34005555555555556,-0.491,0.059228612032067314,-0.45153263888888884,-0.22863472222222217,-0.493,-0.2435,96.77486111111112,97.429,1.163570776118133,94.26403611111111,98.79409305555554,96.406,100.962
4,7,11.576666666666666,12.008,0.4169213545418558,10.811998611111111,12.36916736111111,10.506,12.508,11.819444444444445,12.0,0.41315317587695416,11.0,12.583680555555556,10.5,13.0,-0.2427777777777778,-0.489,0.05462154222263906,-0.3409729166666666,-0.13161041666666665,-0.492,0.007512499999999988,96.70811111111111,97.684,1.1431816384011009,94.39408819444442,98.69748194444445,95.89150000000001,99.95949999999999
4,8,11.492799999999999,12.008,0.4403094629840214,10.720187857142857,12.30788714285714,10.006,12.508,11.971428571428572,12.0,0.4405605945326726,11.157142857142857,12.82857142857143,11.0,13.0,-0.4786285714285715,-0.493,0.06638322767963958,-0.6068571428571428,-0.35078714285714285,-0.497,-0.49,96.58679999999998,97.429,1.1687386023710646,94.1149107142857,98.68129357142855,95.377,99.457
4,9,11.664285714285715,12.008,0.45223385147793715,10.777300714285714,12.507861428571431,10.506,12.508,12.271428571428572,12.5,0.4157320450161393,11.485357142857143,13.02892857142857,11.5,13.5,-0.6071428571428571,-0.493,0.07438967515393384,-0.7507442857142859,-0.44996785714285714,-0.99005,-0.492,96.46111428571427,97.429,1.1417924584193229,94.08610499999999,98.52107214285714,95.377,99.457
4,10,12.193542857142859,12.508,0.4235278910837046,11.392742142857143,12.994672142857143,11.507,13.009,12.871428571428572,13.0,0.3907237720262367,12.114285714285714,13.571428571428571,12.0,14.0,-0.6778857142857143,-0.496,0.0771217173026631,-0.8212307142857144,-0.5344285714285715,-0.992,-0.491,96.62442857142855,97.429,1.1333051116581287,94.33730142857144,98.67936357142858,96.406,99.96
4,11,12.894171428571429,13.009,0.37331656309158234,12.17928357142857,13.609057857142858,12.008,14.01,13.7,14.0,0.3344379456577832,13.057142857142857,14.3,12.5,14.5,-0.8058285714285713,-0.493,0.08973843864781904,-0.9777721428571429,-0.6335714285714285,-0.992,-0.49,96.5858857142857,97.429,1.024936011752575,94.29465357142858,98.285185,95.892,99.457
4,12,13.509057142857143,13.509,0.3185090079405223,12.908540714285712,14.124297857142857,12.508,14.022499999999988,14.014285714285714,14.0,0.3145529803244159,13.37107142857143,14.614642857142856,13.0,15.0,-0.5052285714285715,-0.49,0.0928223213313206,-0.6909185714285714,-0.3339378571428572,-0.492,-0.488,96.86394285714285,96.919,0.8422712560758112,95.20678857142856,98.36446857142857,95.892,99.96
4,13,13.980914285714286,14.01,0.2951220752158535,13.409085,14.553239285714286,13.009,14.51,14.557142857142857,15.0,0.29044404469232776,14.014285714285714,15.071428571428571,13.5,15.5,-0.5762285714285715,-0.491,0.08819310445533363,-0.7475478571428571,-0.4046571428571429,-0.989,-0.49,96.67814285714286,96.919,0.8145232746496432,95.11330857142856,98.25567928571427,95.892,98.953
4,14,14.352742857142857,14.51,0.2617242610296658,13.866299999999999,14.839239285714285,14.01,15.01,14.785714285714286,15.0,0.27215735862022994,14.257142857142858,15.314285714285715,14.0,15.5,-0.4329714285714286,-0.49,0.08883099320699761,-0.6186857142857142,-0.26157142857142857,-0.491,0.0070249999999999774,96.59108571428571,96.919,0.808191845694931,94.98864499999999,98.15809214285713,95.377,98.446
4,15,14.495657142857143,14.51,0.2558029932047962,14.023885714285713,14.981687142857144,14.01,15.511,14.685714285714285,15.0,0.2727741965526101,14.142857142857142,15.185714285714285,14.0,15.5,-0.19005714285714287,0.01,0.07444615608654637,-0.3327721428571429,-0.046884999999999996,-0.489,0.01,96.5134,96.919,0.8356157817980198,94.82752571428571,98.13207285714284,95.377,98.953
4,16,14.524257142857143,14.51,0.25986572597057445,14.009597142857144,15.010285714285715,14.01,15.01,14.542857142857143,14.5,0.288702857166143,13.957142857142857,15.086071428571428,14.0,15.5,-0.018600000000000005,0.01,0.07369262987218594,-0.16145714285714285,0.10980357142857142,0.009,0.011,96.54362857142858,96.919,0.8313703581515068,94.95017714285713,98.13779785714286,95.377,98.953
4,17,14.35262857142857,14.01,0.2750557807009313,13.823628571428571,14.867753571428572,13.509,15.01,14.114285714285714,14.0,0.2863019167155644,13.571071428571429,14.628571428571428,13.5,15.0,0.2383428571428571,0.011,0.06262565778660759,0.12405714285714287,0.3528314285714285,0.01,0.509,96.6010857142857,96.406,0.8380809354744696,95.03735857142857,98.08295071428572,95.892,98.446
4,18,13.966571428571427,14.01,0.2708825516394754,13.437157857142857,14.467382857142857,13.509,14.51,13.7,13.5,0.29362984758869115,13.157142857142857,14.285714285714286,13.0,14.5,0.26657142857142857,0.508,0.0626920884895668,0.1516307142857146,0.38103642857142855,0.011,0.509,96.74697142857141,96.919,0.8408392710904521,94.99279714285713,98.29817285714286,96.406,99.457
4,19,13.52337142857143,13.509,0.29264491658472586,12.980085714285714,14.109543571428574,13.009,14.51,13.442857142857143,13.5,0.30867800836006776,12.87107142857143,14.028571428571428,12.987500000000011,14.0,0.08051428571428573,0.009,0.06193025857180566,-0.047601428571428565,0.1946578571428572,0.008,0.011,96.8637142857143,96.919,0.8413886876167634,95.23727785714286,98.5060842857143,95.892,99.457
4,20,13.223085714285716,13.009,0.2946810706464854,12.665016428571429,13.766371428571428,12.508,14.01,13.17142857142857,13.0,0.31685352840608444,12.585714285714285,13.8,12.5,14.0,0.051657142857142874,0.01,0.05164852032595652,-0.048145714285714285,0.15154285714285715,0.008,0.010024999999999977,96.90585714285714,96.919,0.8515825723621993,95.27084,98.25326142857142,95.892,99.457
4,21,12.879942857142858,13.009,0.3206914167512301,12.25082857142857,13.494657142857143,12.008,13.509,12.985714285714286,13.0,0.3263534933795813,12.371428571428572,13.600357142857142,12.5,13.512499999999989,-0.10577142857142857,0.008,0.0505521294419577,-0.20565714285714284,-0.0059142857142857165,0.006,0.009,96.85234285714287,96.919,0.821831195678088,95.23028857142857,98.38784785714284,96.406,99.457
4,22,12.765514285714286,12.508,0.33859837732696146,12.1217,13.451829285714288,12.008,13.509,12.857142857142858,12.5,0.3469987943283177,12.2,13.5,12.0,14.0,-0.09162857142857142,0.007,0.05341069803949417,-0.19114642857142858,0.008229285714285718,0.005,0.009,96.98111428571428,97.429,0.8365515809052099,95.43846785714287,98.57216071428572,95.892,99.96
4,23,12.59397142857143,12.508,0.34847137612146906,11.93622857142857,13.251742857142856,11.507,13.509,12.657142857142857,12.5,0.36251422955058005,11.985714285714286,13.371785714285714,11.5,14.0,-0.06317142857142857,0.007,0.05470191930810468,-0.17714285714285713,0.037064999999999994,0.006,0.009,97.0116857142857,97.429,0.8295319372453142,95.32504142857141,98.53552357142856,96.406,98.953
5,0,12.58942857142857,12.032,0.37386644199042346,11.818170714285712,13.332117857142856,11.532,13.532,12.1,12.0,0.3882734893358139,11.342857142857143,12.82857142857143,11.0,13.5,0.4894285714285714,0.532,0.05932093719283078,0.36097071428571426,0.6179435714285714,0.532,0.533,93.40531428571428,91.427,1.2804570355087725,90.84195928571428,96.0023935714286,88.882,101.226
5,1,12.346599999999997,12.032,0.3942698286898531,11.589599999999999,13.132637857142855,11.532,13.532,11.985714285714286,12.0,0.4003599820737562,11.214285714285714,12.785714285714286,11.0,13.5,0.3608857142857143,0.532,0.061310667384836634,0.2466,0.47525714285714277,0.033,0.532,93.36005714285714,90.921,1.2891844936732257,90.94930571428573,95.93320857142858,88.368,100.274
5,2,12.160942857142855,12.532,0.4028325067262946,11.375042857142857,12.917916428571427,11.033,13.532,11.885714285714286,12.0,0.4161072675443692,11.1425,12.671785714285713,10.5,13.0,0.2752285714285714,0.033,0.05176228934117129,0.17520000000000002,0.3752857142857143,0.032,0.532,93.35268571428571,90.921,1.2639222204897655,90.95946,95.69755142857142,88.368,93.435
5,3,12.003828571428569,12.032,0.41646999646935395,11.232514285714284,12.846572142857141,11.033,13.032,11.714285714285714,12.0,0.42716857234080113,10.9,12.514642857142857,10.0,13.0,0.28954285714285716,0.532,0.06275551256856324,0.16091428571428576,0.40382857142857137,0.033,0.532,93.56682857142856,91.427,1.260669610977919,91.17420642857144,95.88060285714286,89.904,93.435
5,4,11.90382857142857,12.032,0.4191839180107552,11.103999285714282,12.718327142857142,11.02050000000001,13.032,11.67142857142857,12.0,0.4269999198742654,10.77107142857143,12.471785714285714,10.5,13.0,0.23240000000000002,0.033,0.058707424408436355,0.11814285714285716,0.3467142857142857,0.032,0.532,93.8168857142857,91.427,1.282211340733236,91.24911357142858,96.17446714285715,89.904,98.833
5,5,11.85186111111111,12.282,0.4286373891223391,11.018694444444442,12.698916666666667,10.533,13.032,11.583333333333334,11.75,0.4147575310031266,10.749652777777778,12.347569444444444,10.0,13.0,0.26852777777777775,0.033,0.05448882929221993,0.15741597222222223,0.3796118055555555,0.033,0.532,93.0733888888889,91.679,1.45914339693598,90.15096388888888,95.97143611111113,88.882,98.833
5,6,11.754638888888886,12.282,0.43474638137139254,10.921472222222222,12.546514583333334,10.533,13.032,11.51388888888889,12.0,0.4343788262871838,10.638541666666667,12.402777777777779,10.0,12.5,0.24075,0.033,0.060992184966470304,0.1296666666666667,0.3657222222222222,0.032,0.532,93.1881388888889,91.426,1.4436129560616902,90.3517847222222,95.81237777777778,88.368,98.833
5,7,11.72686111111111,12.282,0.43467198388651385,10.865543055555555,12.58815486111111,10.533,12.532,11.5,11.75,0.4400577162723018,10.652777777777779,12.375,10.25,12.5,0.2268611111111111,0.033,0.04575698667751185,0.1435277777777778,0.31030625000000006,0.032,0.532,93.2165277777778,91.427,1.4414633699138355,90.41853611111112,96.00940833333335,89.136,98.35
5,8,11.718142857142855,12.032,0.46739515454505604,10.832242142857144,12.603658571428571,10.533,12.532,11.6,12.0,0.461455497822475,10.699642857142857,12.443214285714285,10.5,12.5,0.11814285714285716,0.033,0.05219786438944344,0.018199285714285723,0.21811428571428573,0.032,0.033,92.94805714285714,91.427,1.4067863579971265,90.05846571428573,95.63654214285715,89.394,93.435
5,9,12.032399999999999,12.532,0.46870374474302473,11.08933,12.932201428571426,11.033,13.032,12.2,13.0,0.4515147242543563,11.27107142857143,13.000357142857142,11.0,13.0,-0.1676,0.032,0.07157653481508065,-0.31034500000000004,-0.03902857142857144,-0.467,0.032,92.97554285714287,91.931,1.409453934633389,90.14048428571427,95.70260499999999,88.368,97.866
5,10,12.717971428571428,13.032,0.4145287097855764,11.917317142857142,13.489257857142858,12.032,13.532,13.1,13.5,0.37840887583528526,12.32857142857143,13.786071428571429,12.0,14.0,-0.38202857142857144,-0.468,0.0630880468604209,-0.49631428571428565,-0.2677992857142857,-0.468,0.032,93.03325714285715,91.427,1.4105663338137755,90.14984285714286,95.76934214285714,88.882,97.866
5,11,13.603571428571428,13.532,0.3460906746822873,12.931843571428569,14.232029285714285,12.532,15.032,14.057142857142857,14.0,0.2918871001460885,13.5,14.586071428571428,13.5,15.0,-0.4535714285714287,-0.468,0.09498216803641596,-0.6392571428571429,-0.28173285714285745,-0.468,0.032,93.10437142857143,91.931,1.3560544466683229,90.45534357142857,95.4329492857143,88.368,97.866
5,12,14.203428571428569,14.032,0.29629565715106027,13.64592857142857,14.76057142857143,13.532,15.532,14.571428571428571,14.5,0.28339393933170126,14.0,15.114285714285714,13.5,15.5,-0.368,-0.468,0.08887721678734965,-0.5394285714285714,-0.18228571428571427,-0.468,0.032,93.34345714285713,91.931,1.249870710182805,90.92802428571429,95.73986857142857,89.394,94.43
5,13,14.746285714285714,14.532,0.28201385200924095,14.232,15.303785714285715,14.032,15.532,15.071428571428571,15.0,0.25613715563541106,14.528571428571428,15.557142857142857,14.5,16.0,-0.3251428571428571,-0.468,0.08833527748583461,-0.49657142857142855,-0.15371428571428572,-0.468,0.032,93.3392,91.931,1.208080423890825,91.23229071428571,95.74513000000003,88.368,96.402
5,14,15.103428571428571,15.032,0.25939721426011186,14.632,15.574857142857146,14.532,15.532,15.271428571428572,15.0,0.24881471722026846,14.813928571428573,15.8,14.5,16.0,-0.16799999999999998,0.032,0.07159644139318705,-0.29657142857142854,-0.025142857142857133,-0.468,0.032,93.26628571428571,91.427,1.2151837877190323,90.9871557142857,95.70188142857144,89.394,96.402
5,15,15.246285714285714,15.032,0.25128720242631,14.732,15.732000000000003,14.532,16.032,15.214285714285714,15.0,0.2619302253982745,14.713928571428571,15.714285714285714,14.5,16.0,0.032,0.032,0.054232614454664034,-0.08228571428571427,0.13200000000000003,0.032,0.032,93.1762,91.427,1.2335496766267189,90.76782714285714,95.48779000000002,88.882,99.315
5,16,15.274857142857144,15.032,0.27222351525337185,14.746285714285714,15.789500000000002,14.032,16.032,14.914285714285715,15.0,0.2738503196986259,14.399642857142858,15.428928571428571,14.0,15.5,0.3605714285714286,0.532,0.06463490595976273,0.2462857142857143,0.48914285714285716,0.032,0.532,93.19828571428572,91.931,1.2581023963159148,90.57735714285714,95.67352357142856,88.368,100.274
5,17,14.917714285714286,15.032,0.265752233668656,14.417714285714284,15.446285714285715,14.032,15.532,14.342857142857143,14.5,0.27176008061627926,13.856785714285715,14.82857142857143,13.5,15.0,0.5748571428571428,0.532,0.05174041774407444,0.47485714285714287,0.6748571428571429,0.532,0.532,93.19517142857141,90.921,1.2688468240891813,90.76752214285716,95.53319000000002,87.853,95.05969999999988
5,18,14.360599999999998,14.032,0.27265235105866065,13.846314285714284,14.918099285714286,13.532,15.532,13.67142857142857,13.5,0.29981987389549924,13.114285714285714,14.242857142857142,13.0,14.5,0.6891714285714285,0.532,0.06407978857425708,0.5748571428571428,0.817715,0.532,1.032,93.13177142857143,91.427,1.2931552280532825,90.75606285714285,95.63095142857142,88.368,100.751
5,19,13.917799999999998,13.532,0.2862735742742091,13.403132142857142,14.474886428571427,13.532,15.032,13.271428571428572,13.0,0.29939915821921903,12.7,13.843214285714286,12.5,14.5,0.6463714285714286,0.532,0.04621991796105366,0.5606564285714286,0.7321142857142857,0.532,0.533,93.18517142857142,90.413,1.3044862644971411,90.701125,95.730545,87.336,94.926
5,20,13.503542857142856,13.032,0.3039621558234991,12.917914285714282,14.07568357142857,13.032,14.532,13.014285714285714,13.0,0.31522015401652104,12.428571428571429,13.614285714285714,12.5,13.5,0.48925714285714283,0.532,0.06601540872914347,0.3606857142857143,0.6182392857142854,0.532,0.532,93.34171428571429,90.921,1.306061115053389,90.56561642857143,95.92271857142858,88.368,101.226
5,21,13.160771428571426,13.032,0.3137408262027921,12.517642857142857,13.73208714285714,12.532,14.032,12.785714285714286,12.5,0.32686807292061726,12.185714285714285,13.443214285714285,12.0,13.5,0.3750571428571428,0.532,0.0492457385070469,0.27508499999999997,0.47502928571428576,0.033,0.532,93.4025714285714,90.921,1.290321363323207,90.94518357142856,95.91174285714283,88.368,93.64162499999982
5,22,12.989371428571426,13.032,0.330070537624798,12.360914285714284,13.617772142857142,12.032,13.532,12.6,12.5,0.35373160788960895,11.956785714285715,13.342857142857143,11.5,13.5,0.3893714285714286,0.532,0.060021047928854,0.27508571428571427,0.5037435714285715,0.033,0.532,93.54625714285713,90.921,1.2834853253575451,91.12050642857143,95.89897571428573,88.882,93.933
5,23,12.817999999999998,12.532,0.3521770825578967,12.132071428571427,13.518214999999998,12.032,14.032,12.32857142857143,12.0,0.38563646896329423,11.557142857142857,13.043214285714285,11.487500000000011,13.5,0.4894285714285714,0.532,0.06603143236386752,0.3603635714285717,0.617887142857143,0.532,0.533,93.41311428571429,90.921,1.3034225430251953,91.09603142857144,96.03148285714285,87.853,101.7
